precinct,crime,lastweek2024,lastweek2023,week_pct_change,lastmonth2024,lastmonth2023,month_pct_change,yeartodate2024,yeartodate2023,yeartodate_pct_change,ytd_2yr_pct_change,ytd_14yr_pct_change,ytd_31yr_pct_change,lastdate,type
5,Burglary,5,1,400,12,11,9.1,91,94,-3.2,-12.5,13.8,-80.6,2024-08-18,Property
5,Grand Larceny,24,22,9.1,60,61,-1.6,464,448,3.6,20.5,45.5,-53.3,2024-08-18,Property
5,Motor Vehicle Theft,1,0,NA,2,2,0,18,29,-37.9,-10,100,-90.7,2024-08-18,Property
5,Total Major Felonies,33,33,0,113,101,11.9,801,790,1.4,14.6,43.8,-66.2,2024-08-18,Combined Total
5,Transit System Crimes,5,1,400,7,1,600,37,22,68.2,-17.8,19.4,NA,2024-08-18,Other/Mixed Category
5,Housing System Crimes,0,0,NA,2,3,-33.3,30,24,25,-3.2,57.9,NA,2024-08-18,Other/Mixed Category
5,Petty Theft,42,24,75,135,73,84.9,852,643,32.5,63.5,19.8,NA,2024-08-18,Property
5,Retail Theft,42,20,110,127,48,164.6,730,414,76.3,286.2,NA,NA,2024-08-18,Other/Mixed Category
5,Misdemeanor Assault,10,6,66.7,32,38,-15.8,288,231,24.7,24.1,56.5,NA,2024-08-18,Violent
5,Rape (FBI/UCR Definition),0,0,NA,1,0,NA,13,8,62.5,-27.8,NA,NA,2024-08-18,Violent
5,Other Sex Crimes,2,3,-33.3,7,5,40,47,42,11.9,-28.8,NA,NA,2024-08-18,Other/Mixed Category
5,Shooting Victims,0,0,NA,2,0,NA,2,6,-66.7,-66.7,NA,-87.5,2024-08-18,Other/Mixed Category
5,Shooting Incidents,0,0,NA,1,0,NA,1,6,-83.3,-83.3,NA,-93.3,2024-08-18,Other/Mixed Category
6,Murder,0,0,NA,0,0,NA,0,1,-100,-100,NA,NA,2024-08-18,Violent
6,Rape,0,0,NA,0,2,-100,2,6,-66.7,-80,-71.4,-75,2024-08-18,Violent
6,Robbery,5,1,400,16,16,0,104,117,-11.1,-30.7,23.8,-80.6,2024-08-18,Property
6,Felony Assault,3,6,-50,13,22,-40.9,105,141,-25.5,-5.4,81,-45,2024-08-18,Violent
6,Burglary,3,5,-40,12,19,-36.8,158,191,-17.3,-44,31.7,-69.6,2024-08-18,Property
6,Grand Larceny,26,24,8.3,90,104,-13.5,683,786,-13.1,-16.7,1.9,-55.5,2024-08-18,Property
6,Motor Vehicle Theft,4,0,NA,6,6,0,30,28,7.1,-23.1,15.4,-93.5,2024-08-18,Property
6,Total Major Felonies,41,36,13.9,137,169,-18.9,1082,1270,-14.8,-23.5,12.1,-66.7,2024-08-18,Combined Total
6,Transit System Crimes,1,0,NA,3,4,-25,28,29,-3.4,3.7,-20,NA,2024-08-18,Other/Mixed Category
6,Housing System Crimes,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2024-08-18,Other/Mixed Category
6,Petty Theft,47,41,14.6,170,175,-2.9,1134,1326,-14.5,-8.6,16.3,NA,2024-08-18,Property
6,Retail Theft,41,26,57.7,129,140,-7.9,909,1010,-10,-8.9,NA,NA,2024-08-18,Other/Mixed Category
6,Misdemeanor Assault,1,9,-88.9,23,25,-8,230,276,-16.7,-9.4,44.7,NA,2024-08-18,Violent
6,Rape (FBI/UCR Definition),0,0,NA,0,2,-100,6,8,-25,-57.1,NA,NA,2024-08-18,Violent
6,Other Sex Crimes,1,2,-50,8,4,100,47,42,11.9,6.8,NA,NA,2024-08-18,Other/Mixed Category
6,Shooting Victims,0,0,NA,0,0,NA,1,0,NA,NA,0,-85.7,2024-08-18,Other/Mixed Category
6,Shooting Incidents,0,0,NA,0,0,NA,1,0,NA,NA,0,-85.7,2024-08-18,Other/Mixed Category
7,Murder,0,0,NA,0,0,NA,0,2,-100,-100,-100,-100,2024-08-18,Violent
7,Rape,0,0,NA,0,0,NA,7,7,0,-36.4,40,-50,2024-08-18,Violent
7,Robbery,2,3,-33.3,6,12,-50,63,84,-25,-45.7,-25,-87.7,2024-08-18,Property
7,Felony Assault,10,6,66.7,24,24,0,151,143,5.6,1.3,65.9,5.6,2024-08-18,Violent
7,Burglary,2,4,-50,5,13,-61.5,84,109,-22.9,-20.8,50,-63.9,2024-08-18,Property
7,Grand Larceny,16,14,14.3,46,42,9.5,295,369,-20.1,-40,84.4,4.2,2024-08-18,Property
7,Motor Vehicle Theft,1,4,-75,1,8,-87.5,35,38,-7.9,-23.9,0,-85.2,2024-08-18,Property
7,Total Major Felonies,31,31,0,82,99,-17.2,635,752,-15.6,-31.2,47,-55.6,2024-08-18,Combined Total
7,Transit System Crimes,0,0,NA,2,1,100,13,12,8.3,-31.6,18.2,NA,2024-08-18,Other/Mixed Category
7,Housing System Crimes,8,3,166.7,16,11,45.5,132,103,28.2,10.9,53.5,NA,2024-08-18,Other/Mixed Category
7,Petty Theft,29,30,-3.3,119,105,13.3,853,786,8.5,-44.7,78.5,NA,2024-08-18,Property
7,Retail Theft,19,22,-13.6,76,65,16.9,574,431,33.2,-53.4,NA,NA,2024-08-18,Other/Mixed Category
7,Misdemeanor Assault,7,10,-30,30,37,-18.9,263,281,-6.4,-8.7,23.5,NA,2024-08-18,Violent
7,Rape (FBI/UCR Definition),0,0,NA,0,1,-100,13,14,-7.1,-27.8,NA,NA,2024-08-18,Violent
7,Other Sex Crimes,1,0,NA,5,2,150,30,30,0,-3.2,NA,NA,2024-08-18,Other/Mixed Category
7,Shooting Victims,1,0,NA,1,3,-66.7,3,9,-66.7,-66.7,-25,-75,2024-08-18,Other/Mixed Category
7,Shooting Incidents,1,0,NA,1,3,-66.7,3,8,-62.5,-57.1,0,-70,2024-08-18,Other/Mixed Category
9,Murder,0,0,NA,0,0,NA,2,1,100,-50,0,-75,2024-08-18,Violent
9,Rape,1,0,NA,1,2,-50,14,14,0,7.7,100,-48.1,2024-08-18,Violent
9,Robbery,1,6,-83.3,9,19,-52.6,75,123,-39,-53.4,-31.8,-86.7,2024-08-18,Property
9,Felony Assault,0,2,-100,12,15,-20,120,152,-21.1,-4,18.8,-68.3,2024-08-18,Violent
9,Burglary,1,8,-87.5,5,26,-80.8,100,176,-43.2,-58.5,-31.5,-81.9,2024-08-18,Property
9,Grand Larceny,13,22,-40.9,57,81,-29.6,459,641,-28.4,-28.4,-8.4,-51.8,2024-08-18,Property
9,Motor Vehicle Theft,1,2,-50,2,5,-60,24,29,-17.2,-17.2,-20,-92.9,2024-08-18,Property
9,Total Major Felonies,17,40,-57.5,86,148,-41.9,794,1136,-30.1,-34.6,-11.5,-71.8,2024-08-18,Combined Total
9,Transit System Crimes,1,0,NA,1,1,0,6,9,-33.3,-45.5,-57.1,NA,2024-08-18,Other/Mixed Category
9,Housing System Crimes,1,2,-50,3,13,-76.9,48,90,-46.7,-46.7,-39.2,NA,2024-08-18,Other/Mixed Category
9,Petty Theft,31,22,40.9,130,121,7.4,945,915,3.3,-33.9,-13.3,NA,2024-08-18,Property
9,Retail Theft,13,14,-7.1,70,74,-5.4,549,531,3.4,-44.3,NA,NA,2024-08-18,Other/Mixed Category
9,Misdemeanor Assault,6,9,-33.3,25,30,-16.7,248,297,-16.5,-20,-16.5,NA,2024-08-18,Violent
9,Rape (FBI/UCR Definition),1,1,0,1,3,-66.7,17,25,-32,-26.1,NA,NA,2024-08-18,Violent
9,Other Sex Crimes,1,0,NA,7,3,133.3,42,33,27.3,-32.3,NA,NA,2024-08-18,Other/Mixed Category
9,Shooting Victims,0,0,NA,1,0,NA,6,3,100,100,50,-75,2024-08-18,Other/Mixed Category
9,Shooting Incidents,0,0,NA,1,0,NA,4,3,33.3,33.3,0,-78.9,2024-08-18,Other/Mixed Category
10,Murder,0,0,NA,0,0,NA,0,0,NA,-100,-100,-100,2024-08-18,Violent
10,Rape,0,0,NA,2,1,100,10,4,150,100,66.7,-37.5,2024-08-18,Violent
10,Robbery,0,8,-100,6,16,-62.5,65,93,-30.1,-26.1,4.8,-83.5,2024-08-18,Property
10,Felony Assault,1,3,-66.7,9,10,-10,75,108,-30.6,-6.2,-14.8,-53.1,2024-08-18,Violent
10,Burglary,0,5,-100,7,16,-56.2,65,83,-21.7,-38.1,8.3,-81.7,2024-08-18,Property
10,Grand Larceny,20,15,33.3,65,74,-12.2,433,499,-13.2,-0.7,13.1,-14.4,2024-08-18,Property
10,Motor Vehicle Theft,1,4,-75,1,12,-91.7,28,47,-40.4,-50,0,-91,2024-08-18,Property
10,Total Major Felonies,22,35,-37.1,90,129,-30.2,676,834,-18.9,-12.5,7.6,-61.3,2024-08-18,Combined Total
10,Transit System Crimes,0,1,-100,1,2,-50,20,23,-13,17.6,150,NA,2024-08-18,Other/Mixed Category
10,Housing System Crimes,1,1,0,4,7,-42.9,29,32,-9.4,-19.4,-3.3,NA,2024-08-18,Other/Mixed Category
10,Petty Theft,16,36,-55.6,57,103,-44.7,423,523,-19.1,-9.2,-25,NA,2024-08-18,Property
10,Retail Theft,7,21,-66.7,26,64,-59.4,180,313,-42.5,-32.1,NA,NA,2024-08-18,Other/Mixed Category
10,Misdemeanor Assault,13,10,30,29,27,7.4,204,218,-6.4,-14.3,-6,NA,2024-08-18,Violent
10,Rape (FBI/UCR Definition),0,0,NA,2,1,100,19,6,216.7,90,NA,NA,2024-08-18,Violent
10,Other Sex Crimes,0,2,-100,7,4,75,37,40,-7.5,0,NA,NA,2024-08-18,Other/Mixed Category
10,Shooting Victims,0,0,NA,0,0,NA,1,0,NA,-66.7,-80,-83.3,2024-08-18,Other/Mixed Category
10,Shooting Incidents,0,0,NA,0,0,NA,1,0,NA,-50,-66.7,-83.3,2024-08-18,Other/Mixed Category
13,Murder,0,0,NA,0,0,NA,2,1,100,NA,NA,-50,2024-08-18,Violent
13,Rape,2,0,NA,3,1,200,12,8,50,9.1,50,0,2024-08-18,Violent
13,Robbery,4,2,100,12,9,33.3,95,102,-6.9,-19.5,-13.6,-85.9,2024-08-18,Property
13,Felony Assault,2,5,-60,20,23,-13,143,143,0,-7.1,78.8,-19.7,2024-08-18,Violent
13,Burglary,2,7,-71.4,14,17,-17.6,110,144,-23.6,-40.9,-36.4,-89.3,2024-08-18,Property
13,Grand Larceny,22,19,15.8,92,87,5.7,634,649,-2.3,0.6,-29.2,-62.7,2024-08-18,Property
13,Motor Vehicle Theft,1,1,0,5,3,66.7,27,42,-35.7,-47.1,8,-96.4,2024-08-18,Property
13,Total Major Felonies,33,34,-2.9,146,140,4.3,1023,1089,-6.1,-11,-20.8,-76.5,2024-08-18,Combined Total
13,Transit System Crimes,1,3,-66.7,7,6,16.7,40,58,-31,-35.5,-18.4,NA,2024-08-18,Other/Mixed Category
13,Housing System Crimes,2,0,NA,2,0,NA,7,7,0,-46.2,-30,NA,2024-08-18,Other/Mixed Category
13,Petty Theft,127,46,176.1,266,185,43.8,1887,1367,38,23.7,63.5,NA,2024-08-18,Property
13,Retail Theft,108,41,163.4,225,141,59.6,1609,990,62.5,36.2,NA,NA,2024-08-18,Other/Mixed Category
13,Misdemeanor Assault,13,16,-18.8,53,49,8.2,373,316,18,14.1,45.7,NA,2024-08-18,Violent
13,Rape (FBI/UCR Definition),2,0,NA,5,2,150,20,17,17.6,5.3,NA,NA,2024-08-18,Violent
13,Other Sex Crimes,3,1,200,13,5,160,76,73,4.1,18.8,NA,NA,2024-08-18,Other/Mixed Category
13,Shooting Victims,0,0,NA,0,0,NA,2,0,NA,0,NA,-66.7,2024-08-18,Other/Mixed Category
13,Shooting Incidents,0,0,NA,0,0,NA,2,0,NA,0,NA,-66.7,2024-08-18,Other/Mixed Category
14,Murder,0,0,NA,0,0,NA,4,2,100,-20,NA,-50,2024-08-18,Violent
14,Rape,0,1,-100,0,1,-100,19,10,90,26.7,137.5,-20.8,2024-08-18,Violent
14,Robbery,11,10,10,43,37,16.2,260,303,-14.2,-34.2,160,-84.2,2024-08-18,Property
14,Felony Assault,11,11,0,44,40,10,350,315,11.1,26.8,184.6,-13.6,2024-08-18,Violent
14,Burglary,4,8,-50,17,29,-41.4,228,273,-16.5,-47,11.8,-86.3,2024-08-18,Property
14,Grand Larceny,33,38,-13.2,144,160,-10,1279,1494,-14.4,-8.2,-11.1,-78.6,2024-08-18,Property
14,Motor Vehicle Theft,1,0,NA,5,5,0,34,40,-15,-27.7,126.7,-84.6,2024-08-18,Property
14,Total Major Felonies,60,68,-11.8,253,272,-7,2174,2437,-10.8,-15.1,15.1,-78.1,2024-08-18,Combined Total
14,Transit System Crimes,3,4,-25,13,15,-13.3,109,139,-21.6,-5.2,26.7,NA,2024-08-18,Other/Mixed Category
14,Housing System Crimes,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2024-08-18,Other/Mixed Category
14,Petty Theft,76,97,-21.6,348,343,1.5,2763,2565,7.7,36.8,-4.8,NA,2024-08-18,Property
14,Retail Theft,67,87,-23,322,283,13.8,2449,2350,4.2,29.2,NA,NA,2024-08-18,Other/Mixed Category
14,Misdemeanor Assault,30,17,76.5,103,90,14.4,666,673,-1,18.7,83.5,NA,2024-08-18,Violent
14,Rape (FBI/UCR Definition),0,1,-100,0,2,-100,24,18,33.3,26.3,NA,NA,2024-08-18,Violent
14,Other Sex Crimes,4,6,-33.3,22,20,10,146,146,0,5,NA,NA,2024-08-18,Other/Mixed Category
14,Shooting Victims,0,0,NA,0,0,NA,4,6,-33.3,0,0,-42.9,2024-08-18,Other/Mixed Category
14,Shooting Incidents,0,0,NA,0,0,NA,4,3,33.3,100,33.3,-33.3,2024-08-18,Other/Mixed Category
17,Murder,0,1,-100,0,1,-100,1,1,0,NA,NA,NA,2024-08-18,Violent
17,Rape,0,1,-100,0,1,-100,6,6,0,-33.3,50,-33.3,2024-08-18,Violent
17,Robbery,3,5,-40,8,16,-50,47,71,-33.8,-13,9.3,-87.9,2024-08-18,Property
17,Felony Assault,0,1,-100,6,18,-66.7,72,75,-4,-1.4,84.6,-30.8,2024-08-18,Violent
17,Burglary,4,3,33.3,8,12,-33.3,54,75,-28,-56.8,-14.3,-92.7,2024-08-18,Property
17,Grand Larceny,12,14,-14.3,54,44,22.7,366,453,-19.2,-12,-18.8,-74,2024-08-18,Property
17,Motor Vehicle Theft,0,0,NA,4,4,0,17,35,-51.4,-54.1,0,-95.8,2024-08-18,Property
17,Total Major Felonies,19,25,-24,80,96,-16.7,563,716,-21.4,-21.1,-8.8,-81.6,2024-08-18,Combined Total
17,Transit System Crimes,0,3,-100,1,9,-88.9,26,27,-3.7,36.8,36.8,NA,2024-08-18,Other/Mixed Category
17,Housing System Crimes,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2024-08-18,Other/Mixed Category
17,Petty Theft,26,19,36.8,74,95,-22.1,616,683,-9.8,-26.3,56.3,NA,2024-08-18,Property
17,Retail Theft,23,22,4.5,56,87,-35.6,496,572,-13.3,-28.9,NA,NA,2024-08-18,Other/Mixed Category
17,Misdemeanor Assault,1,6,-83.3,12,19,-36.8,124,167,-25.7,-16.8,-18.4,NA,2024-08-18,Violent
17,Rape (FBI/UCR Definition),0,1,-100,0,2,-100,7,9,-22.2,-36.4,NA,NA,2024-08-18,Violent
17,Other Sex Crimes,1,1,0,2,8,-75,34,42,-19,17.2,NA,NA,2024-08-18,Other/Mixed Category
17,Shooting Victims,0,0,NA,0,0,NA,0,0,NA,-100,NA,-100,2024-08-18,Other/Mixed Category
17,Shooting Incidents,0,0,NA,0,0,NA,0,0,NA,-100,NA,-100,2024-08-18,Other/Mixed Category
18,Murder,0,0,NA,1,0,NA,3,2,50,200,0,-70,2024-08-18,Violent
18,Rape,0,0,NA,3,1,200,8,7,14.3,-42.9,-20,-57.9,2024-08-18,Violent
18,Robbery,5,2,150,25,10,150,142,75,89.3,49.5,79.7,-83.2,2024-08-18,Property
18,Felony Assault,8,7,14.3,32,13,146.2,190,116,63.8,69.6,102.1,-41,2024-08-18,Violent
18,Burglary,4,5,-20,14,12,16.7,124,85,45.9,-16.8,0.8,-90.8,2024-08-18,Property
18,Grand Larceny,43,37,16.2,155,147,5.4,1138,1154,-1.4,-2.7,14.5,-75.6,2024-08-18,Property
18,Motor Vehicle Theft,3,2,50,8,8,0,37,49,-24.5,-52.6,19.4,-87.9,2024-08-18,Property
18,Total Major Felonies,63,53,18.9,238,191,24.6,1642,1488,10.3,1.5,23.1,-78.2,2024-08-18,Combined Total
18,Transit System Crimes,1,2,-50,6,4,50,54,47,14.9,28.6,54.3,NA,2024-08-18,Other/Mixed Category
18,Housing System Crimes,0,0,NA,0,0,NA,1,3,-66.7,-50,-66.7,NA,2024-08-18,Other/Mixed Category
18,Petty Theft,80,53,50.9,286,204,40.2,1964,1680,16.9,23.8,66.3,NA,2024-08-18,Property
18,Retail Theft,79,53,49.1,278,193,44,1903,1683,13.1,12.7,NA,NA,2024-08-18,Other/Mixed Category
18,Misdemeanor Assault,15,19,-21.1,73,51,43.1,461,445,3.6,32.9,58.4,NA,2024-08-18,Violent
18,Rape (FBI/UCR Definition),0,0,NA,5,4,25,16,18,-11.1,-36,NA,NA,2024-08-18,Violent
18,Other Sex Crimes,1,4,-75,12,14,-14.3,63,67,-6,6.8,NA,NA,2024-08-18,Other/Mixed Category
18,Shooting Victims,0,0,NA,0,0,NA,3,4,-25,-50,200,-62.5,2024-08-18,Other/Mixed Category
18,Shooting Incidents,0,0,NA,0,0,NA,2,3,-33.3,-66.7,100,-66.7,2024-08-18,Other/Mixed Category
19,Murder,0,0,NA,1,0,NA,1,3,-66.7,-50,0,-66.7,2024-08-18,Violent
19,Rape,0,0,NA,1,1,0,8,8,0,0,14.3,-57.9,2024-08-18,Violent
19,Robbery,3,5,-40,20,20,0,128,130,-1.5,-17.4,54.2,-85,2024-08-18,Property
19,Felony Assault,2,4,-50,13,12,8.3,112,122,-8.2,-1.8,96.5,-37.1,2024-08-18,Violent
19,Burglary,9,3,200,15,16,-6.2,152,163,-6.7,-1.3,-1.9,-91,2024-08-18,Property
19,Grand Larceny,26,44,-40.9,117,163,-28.2,979,1073,-8.8,-8.8,25.5,-57.7,2024-08-18,Property
19,Motor Vehicle Theft,4,0,NA,12,7,71.4,57,107,-46.7,-52.1,9.6,-97.3,2024-08-18,Property
19,Total Major Felonies,44,56,-21.4,179,219,-18.3,1437,1606,-10.5,-11.6,26.6,-79.9,2024-08-18,Combined Total
19,Transit System Crimes,0,1,-100,1,3,-66.7,27,32,-15.6,-3.6,58.8,NA,2024-08-18,Other/Mixed Category
19,Housing System Crimes,0,1,-100,2,4,-50,17,15,13.3,-10.5,0,NA,2024-08-18,Other/Mixed Category
19,Petty Theft,91,68,33.8,366,271,35.1,1988,2068,-3.9,-18.8,90.6,NA,2024-08-18,Property
19,Retail Theft,72,68,5.9,311,239,30.1,1741,1842,-5.5,-23.6,NA,NA,2024-08-18,Other/Mixed Category
19,Misdemeanor Assault,6,13,-53.8,25,28,-10.7,232,209,11,1.3,0.9,NA,2024-08-18,Violent
19,Rape (FBI/UCR Definition),0,0,NA,2,4,-50,11,19,-42.1,-8.3,NA,NA,2024-08-18,Violent
19,Other Sex Crimes,4,0,NA,9,4,125,74,61,21.3,42.3,NA,NA,2024-08-18,Other/Mixed Category
19,Shooting Victims,0,0,NA,1,0,NA,3,1,200,50,0,50,2024-08-18,Other/Mixed Category
19,Shooting Incidents,0,0,NA,1,0,NA,3,1,200,50,0,50,2024-08-18,Other/Mixed Category
20,Murder,0,0,NA,0,0,NA,0,1,-100,NA,-100,-100,2024-08-18,Violent
20,Rape,0,0,NA,0,0,NA,7,6,16.7,-30,0,-61.1,2024-08-18,Violent
20,Robbery,3,0,NA,12,5,140,62,58,6.9,-20.5,5.1,-83.8,2024-08-18,Property
20,Felony Assault,0,6,-100,7,9,-22.2,73,74,-1.4,14.1,62.2,17.7,2024-08-18,Violent
20,Burglary,2,3,-33.3,6,12,-50,90,77,16.9,-10,28.6,-83.5,2024-08-18,Property
20,Grand Larceny,18,11,63.6,63,56,12.5,487,457,6.6,-5.3,18.5,-60.2,2024-08-18,Property
20,Motor Vehicle Theft,3,0,NA,6,7,-14.3,30,69,-56.5,-31.8,42.9,-95.8,2024-08-18,Property
20,Total Major Felonies,26,20,30,94,89,5.6,749,742,0.9,-7.5,22,-74.6,2024-08-18,Combined Total
20,Transit System Crimes,0,0,NA,1,0,NA,16,17,-5.9,-15.8,-11.1,NA,2024-08-18,Other/Mixed Category
20,Housing System Crimes,0,2,-100,1,2,-50,25,28,-10.7,66.7,19,NA,2024-08-18,Other/Mixed Category
20,Petty Theft,23,24,-4.2,90,110,-18.2,810,701,15.5,-4.6,21.4,NA,2024-08-18,Property
20,Retail Theft,19,13,46.2,71,78,-9,641,539,18.9,-6.1,NA,NA,2024-08-18,Other/Mixed Category
20,Misdemeanor Assault,1,4,-75,16,14,14.3,152,146,4.1,9.4,-15.1,NA,2024-08-18,Violent
20,Rape (FBI/UCR Definition),0,0,NA,0,0,NA,9,14,-35.7,-30.8,NA,NA,2024-08-18,Violent
20,Other Sex Crimes,0,2,-100,3,5,-40,18,27,-33.3,-56.1,NA,NA,2024-08-18,Other/Mixed Category
20,Shooting Victims,0,0,NA,0,0,NA,2,2,0,100,NA,0,2024-08-18,Other/Mixed Category
20,Shooting Incidents,0,0,NA,0,0,NA,2,2,0,100,NA,0,2024-08-18,Other/Mixed Category
22,Murder,0,0,NA,0,0,NA,0,0,NA,-100,NA,-100,2024-08-18,Violent
22,Rape,0,1,-100,0,1,-100,2,1,100,100,-60,-66.7,2024-08-18,Violent
22,Robbery,3,3,0,7,5,40,33,13,153.8,120,73.7,-73.8,2024-08-18,Property
22,Felony Assault,1,0,NA,2,2,0,11,7,57.1,10,175,-60.7,2024-08-18,Violent
22,Burglary,1,0,NA,1,0,NA,1,3,-66.7,-50,-50,-94.1,2024-08-18,Property
22,Grand Larceny,0,2,-100,3,6,-50,31,32,-3.1,72.2,-39.2,-73.5,2024-08-18,Property
22,Motor Vehicle Theft,0,0,NA,0,0,NA,0,0,NA,NA,NA,-100,2024-08-18,Property
22,Total Major Felonies,5,6,-16.7,13,14,-7.1,78,56,39.3,66,-3.7,-74.3,2024-08-18,Combined Total
22,Transit System Crimes,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2024-08-18,Other/Mixed Category
22,Housing System Crimes,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2024-08-18,Other/Mixed Category
22,Petty Theft,3,0,NA,5,4,25,24,26,-7.7,9.1,-50,NA,2024-08-18,Property
22,Retail Theft,0,0,NA,0,0,NA,3,0,NA,NA,NA,NA,2024-08-18,Other/Mixed Category
22,Misdemeanor Assault,0,3,-100,1,5,-80,24,34,-29.4,26.3,71.4,NA,2024-08-18,Violent
22,Rape (FBI/UCR Definition),0,1,-100,0,1,-100,3,1,200,200,NA,NA,2024-08-18,Violent
22,Other Sex Crimes,0,0,NA,4,2,100,7,14,-50,-12.5,NA,NA,2024-08-18,Other/Mixed Category
22,Shooting Victims,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2024-08-18,Other/Mixed Category
22,Shooting Incidents,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2024-08-18,Other/Mixed Category
23,Murder,0,0,NA,0,0,NA,4,6,-33.3,33.3,33.3,-81,2024-08-18,Violent
23,Rape,1,0,NA,3,0,NA,14,10,40,-6.7,0,-66.7,2024-08-18,Violent
23,Robbery,5,2,150,22,16,37.5,148,119,24.4,12.1,2.8,-73.5,2024-08-18,Property
23,Felony Assault,10,9,11.1,34,38,-10.5,289,251,15.1,20.9,133.1,-24.3,2024-08-18,Violent
23,Burglary,2,3,-33.3,9,6,50,101,72,40.3,-12.9,106.1,-64.3,2024-08-18,Property
23,Grand Larceny,9,14,-35.7,29,43,-32.6,236,270,-12.6,-21.3,45.7,-37.2,2024-08-18,Property
23,Motor Vehicle Theft,4,3,33.3,7,8,-12.5,47,54,-13,-16.1,67.9,-81.3,2024-08-18,Property
23,Total Major Felonies,31,31,0,104,111,-6.3,839,782,7.3,-2.6,60.1,-56.2,2024-08-18,Combined Total
23,Transit System Crimes,0,1,-100,0,1,-100,4,3,33.3,33.3,-20,NA,2024-08-18,Other/Mixed Category
23,Housing System Crimes,9,8,12.5,30,38,-21.1,244,243,0.4,-8.3,52.5,NA,2024-08-18,Other/Mixed Category
23,Petty Theft,10,19,-47.4,51,85,-40,477,587,-18.7,-9.7,16.6,NA,2024-08-18,Property
23,Retail Theft,2,10,-80,8,31,-74.2,95,179,-46.9,-23.4,NA,NA,2024-08-18,Other/Mixed Category
23,Misdemeanor Assault,19,12,58.3,65,52,25,502,380,32.1,41.4,11.1,NA,2024-08-18,Violent
23,Rape (FBI/UCR Definition),1,1,0,3,1,200,20,20,0,5.3,NA,NA,2024-08-18,Violent
23,Other Sex Crimes,1,0,NA,4,4,0,38,36,5.6,0,NA,NA,2024-08-18,Other/Mixed Category
23,Shooting Victims,0,0,NA,3,1,200,9,12,-25,-52.6,-65.4,-86.6,2024-08-18,Other/Mixed Category
23,Shooting Incidents,0,0,NA,2,1,100,6,11,-45.5,-50,-73.9,-90.2,2024-08-18,Other/Mixed Category
24,Murder,0,0,NA,0,0,NA,0,3,-100,-100,-100,-100,2024-08-18,Violent
