precinct,crime,lastweek2024,lastweek2023,week_pct_change,lastmonth2024,lastmonth2023,month_pct_change,yeartodate2024,yeartodate2023,yeartodate_pct_change,ytd_2yr_pct_change,ytd_14yr_pct_change,ytd_31yr_pct_change,lastdate,type
5,Transit System Crimes,4,0,NA,9,6,50,32,28,14.3,60,39.1,NA,2025-07-06,Other/Mixed Category
5,Housing System Crimes,5,2,150,11,6,83.3,33,27,22.2,83.3,106.2,NA,2025-07-06,Other/Mixed Category
5,Petty Theft,44,36,22.2,166,120,38.3,700,667,4.9,32.3,22.6,NA,2025-07-06,Property
5,Retail Theft,27,30,-10,126,105,20,528,558,-5.4,51.7,NA,NA,2025-07-06,Other/Mixed Category
5,Misdemeanor Assault,7,13,-46.2,35,41,-14.6,233,237,-1.7,30.9,64.1,NA,2025-07-06,Violent
5,Rape (FBI/UCR Definition),2,0,NA,3,1,200,13,12,8.3,85.7,NA,NA,2025-07-06,Violent
5,Other Sex Crimes,2,1,100,9,4,125,38,38,0,5.6,NA,NA,2025-07-06,Other/Mixed Category
5,Shooting Victims,0,0,NA,0,0,NA,1,0,NA,-80,NA,-92.3,2025-07-06,Other/Mixed Category
5,Shooting Incidents,0,0,NA,0,0,NA,1,0,NA,-80,NA,-91.7,2025-07-06,Other/Mixed Category
6,Murder,0,0,NA,1,0,NA,1,0,NA,0,NA,NA,2025-07-06,Violent
6,Rape,0,0,NA,0,1,-100,5,2,150,25,-16.7,-28.6,2025-07-06,Violent
6,Robbery,2,2,0,5,13,-61.5,55,83,-33.7,-42.1,-19.1,-87.2,2025-07-06,Property
6,Felony Assault,17,18,-5.6,24,25,-4,69,86,-19.8,-39.5,46.8,-51.1,2025-07-06,Violent
6,Burglary,3,0,NA,8,11,-27.3,78,135,-42.2,-51.2,-22,-80.7,2025-07-06,Property
6,Grand Larceny,21,39,-46.2,86,103,-16.5,474,539,-12.1,-25.4,-10.1,-61,2025-07-06,Property
6,Motor Vehicle Theft,2,1,100,2,3,-33.3,8,21,-61.9,-57.9,-61.9,-97.9,2025-07-06,Property
6,Total Major Felonies,45,60,-25,126,156,-19.2,690,866,-20.3,-32.9,-10.3,-73.3,2025-07-06,Combined Total
6,Transit System Crimes,0,0,NA,4,4,0,30,25,20,30.4,-3.2,NA,2025-07-06,Other/Mixed Category
6,Housing System Crimes,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2025-07-06,Other/Mixed Category
6,Petty Theft,27,29,-6.9,115,125,-8,735,857,-14.2,-29.8,-7.9,NA,2025-07-06,Property
6,Retail Theft,17,17,0,81,98,-17.3,533,700,-23.9,-32.3,NA,NA,2025-07-06,Other/Mixed Category
6,Misdemeanor Assault,18,18,0,47,39,20.5,199,196,1.5,-15.3,54.3,NA,2025-07-06,Violent
6,Rape (FBI/UCR Definition),0,0,NA,2,1,100,8,5,60,33.3,NA,NA,2025-07-06,Violent
6,Other Sex Crimes,2,1,100,4,5,-20,39,36,8.3,5.4,NA,NA,2025-07-06,Other/Mixed Category
6,Shooting Victims,0,1,-100,2,1,100,2,1,100,NA,100,-71.4,2025-07-06,Other/Mixed Category
6,Shooting Incidents,0,1,-100,1,1,0,1,1,0,NA,0,-85.7,2025-07-06,Other/Mixed Category
7,Murder,0,0,NA,0,0,NA,2,0,NA,0,100,-60,2025-07-06,Violent
7,Rape,0,0,NA,0,0,NA,6,6,0,20,50,-25,2025-07-06,Violent
7,Robbery,4,0,NA,8,3,166.7,61,47,29.8,-10.3,-17.6,-84.5,2025-07-06,Property
7,Felony Assault,2,3,-33.3,15,16,-6.2,112,123,-8.9,4.7,40,-0.9,2025-07-06,Violent
7,Burglary,1,3,-66.7,2,10,-80,47,75,-37.3,-41.2,27,-74.2,2025-07-06,Property
7,Grand Larceny,11,10,10,30,47,-36.2,207,222,-6.8,-31.2,56.8,-9.6,2025-07-06,Property
7,Motor Vehicle Theft,4,0,NA,6,5,20,17,30,-43.3,-41.4,-37,-91.1,2025-07-06,Property
7,Total Major Felonies,22,16,37.5,61,81,-24.7,452,503,-10.1,-23.6,27.3,-59.7,2025-07-06,Combined Total
7,Transit System Crimes,0,0,NA,1,1,0,18,9,100,63.6,157.1,NA,2025-07-06,Other/Mixed Category
7,Housing System Crimes,4,2,100,12,11,9.1,86,111,-22.5,10.3,11.7,NA,2025-07-06,Other/Mixed Category
7,Petty Theft,28,30,-6.7,126,122,3.3,599,675,-11.3,-3.2,56.4,NA,2025-07-06,Property
7,Retail Theft,19,26,-26.9,73,93,-21.5,339,459,-26.1,-0.6,NA,NA,2025-07-06,Other/Mixed Category
7,Misdemeanor Assault,9,6,50,39,29,34.5,208,222,-6.3,-10.7,17.5,NA,2025-07-06,Violent
7,Rape (FBI/UCR Definition),0,0,NA,0,0,NA,6,12,-50,-45.5,NA,NA,2025-07-06,Violent
7,Other Sex Crimes,0,0,NA,3,6,-50,28,22,27.3,0,NA,NA,2025-07-06,Other/Mixed Category
7,Shooting Victims,0,0,NA,0,1,-100,2,2,0,-66.7,-50,-81.8,2025-07-06,Other/Mixed Category
7,Shooting Incidents,0,0,NA,0,1,-100,2,2,0,-60,-33.3,-77.8,2025-07-06,Other/Mixed Category
9,Murder,0,0,NA,0,1,-100,1,1,0,0,-50,-80,2025-07-06,Violent
9,Rape,0,1,-100,0,3,-100,7,12,-41.7,-36.4,40,-70.8,2025-07-06,Violent
9,Robbery,1,3,-66.7,9,11,-18.2,63,66,-4.5,-30.8,-25.9,-85.3,2025-07-06,Property
9,Felony Assault,4,3,33.3,23,16,43.8,105,95,10.5,-18,29.6,-65.5,2025-07-06,Violent
9,Burglary,1,1,0,16,9,77.8,89,84,6,-38.2,-24.6,-78.8,2025-07-06,Property
9,Grand Larceny,8,10,-20,44,46,-4.3,402,366,9.8,-20.9,4.7,-46.1,2025-07-06,Property
9,Motor Vehicle Theft,1,0,NA,4,4,0,20,19,5.3,-9.1,-16.7,-92.5,2025-07-06,Property
9,Total Major Felonies,15,18,-16.7,96,90,6.7,687,643,6.8,-24.1,-1.7,-68.7,2025-07-06,Combined Total
9,Transit System Crimes,0,0,NA,2,0,NA,9,5,80,12.5,0,NA,2025-07-06,Other/Mixed Category
9,Housing System Crimes,1,1,0,16,6,166.7,74,40,85,5.7,17.5,NA,2025-07-06,Other/Mixed Category
9,Petty Theft,26,30,-13.3,91,113,-19.5,747,745,0.3,-0.9,-12.3,NA,2025-07-06,Property
9,Retail Theft,12,22,-45.5,43,71,-39.4,363,439,-17.3,-16.7,NA,NA,2025-07-06,Other/Mixed Category
9,Misdemeanor Assault,10,13,-23.1,47,32,46.9,230,202,13.9,-5.3,-0.9,NA,2025-07-06,Violent
9,Rape (FBI/UCR Definition),0,2,-100,0,4,-100,8,15,-46.7,-57.9,NA,NA,2025-07-06,Violent
9,Other Sex Crimes,1,3,-66.7,3,4,-25,26,33,-21.2,-10.3,NA,NA,2025-07-06,Other/Mixed Category
9,Shooting Victims,0,0,NA,0,1,-100,1,3,-66.7,-66.7,0,-94.7,2025-07-06,Other/Mixed Category
9,Shooting Incidents,0,0,NA,0,1,-100,1,2,-50,-66.7,0,-93.3,2025-07-06,Other/Mixed Category
10,Murder,0,0,NA,0,0,NA,1,0,NA,NA,0,-66.7,2025-07-06,Violent
10,Rape,0,0,NA,1,1,0,11,7,57.1,450,120,-21.4,2025-07-06,Violent
10,Robbery,3,1,200,8,6,33.3,52,56,-7.1,-26.8,15.6,-83.2,2025-07-06,Property
10,Felony Assault,3,4,-25,12,8,50,80,63,27,-8,14.3,-35.5,2025-07-06,Violent
10,Burglary,0,0,NA,3,9,-66.7,50,50,0,-19.4,-7.4,-81.8,2025-07-06,Property
10,Grand Larceny,15,15,0,52,52,0,314,342,-8.2,-20.5,2.6,-25.2,2025-07-06,Property
10,Motor Vehicle Theft,0,0,NA,0,3,-100,10,26,-61.5,-64.3,-56.5,-96.1,2025-07-06,Property
10,Total Major Felonies,21,20,5,76,79,-3.8,518,544,-4.8,-19.7,2.8,-63,2025-07-06,Combined Total
10,Transit System Crimes,0,2,-100,3,4,-25,15,18,-16.7,-16.7,200,NA,2025-07-06,Other/Mixed Category
10,Housing System Crimes,1,1,0,5,1,400,24,23,4.3,4.3,-11.1,NA,2025-07-06,Other/Mixed Category
10,Petty Theft,11,12,-8.3,68,44,54.5,438,339,29.2,14.7,-2.4,NA,2025-07-06,Property
10,Retail Theft,10,3,233.3,42,21,100,245,145,69,5.2,NA,NA,2025-07-06,Other/Mixed Category
10,Misdemeanor Assault,14,6,133.3,30,28,7.1,153,167,-8.4,-15.9,-13.6,NA,2025-07-06,Violent
10,Rape (FBI/UCR Definition),0,0,NA,1,1,0,11,16,-31.2,175,NA,NA,2025-07-06,Violent
10,Other Sex Crimes,2,3,-33.3,6,5,20,27,29,-6.9,-22.9,NA,NA,2025-07-06,Other/Mixed Category
10,Shooting Victims,0,0,NA,0,0,NA,2,1,100,NA,-33.3,-60,2025-07-06,Other/Mixed Category
10,Shooting Incidents,0,0,NA,0,0,NA,2,1,100,NA,100,-60,2025-07-06,Other/Mixed Category
13,Murder,0,1,-100,0,1,-100,0,2,-100,-100,NA,-100,2025-07-06,Violent
13,Rape,1,1,0,1,3,-66.7,11,7,57.1,83.3,120,0,2025-07-06,Violent
13,Robbery,2,4,-50,16,12,33.3,97,76,27.6,15.5,19.8,-82,2025-07-06,Property
13,Felony Assault,2,3,-33.3,25,21,19,143,110,30,28.8,113.4,6.7,2025-07-06,Violent
13,Burglary,6,0,NA,16,8,100,179,92,94.6,51.7,22.6,-78.9,2025-07-06,Property
13,Grand Larceny,16,15,6.7,75,75,0,550,495,11.1,6,-24.1,-59,2025-07-06,Property
13,Motor Vehicle Theft,2,1,100,3,3,0,25,18,38.9,-35.9,47.1,-96,2025-07-06,Property
13,Total Major Felonies,29,25,16,136,123,10.6,1005,800,25.6,14.5,-3.5,-71.3,2025-07-06,Combined Total
13,Transit System Crimes,0,1,-100,3,5,-40,36,31,16.1,-20,-10,NA,2025-07-06,Other/Mixed Category
13,Housing System Crimes,0,0,NA,0,0,NA,10,4,150,100,0,NA,2025-07-06,Other/Mixed Category
13,Petty Theft,61,47,29.8,224,192,16.7,1408,1502,-6.3,30.2,54.2,NA,2025-07-06,Property
13,Retail Theft,47,39,20.5,175,162,8,1132,1285,-11.9,44.4,NA,NA,2025-07-06,Other/Mixed Category
13,Misdemeanor Assault,14,2,600,53,47,12.8,299,299,0,21.5,47.3,NA,2025-07-06,Violent
13,Rape (FBI/UCR Definition),1,1,0,1,6,-83.3,15,12,25,15.4,NA,NA,2025-07-06,Violent
13,Other Sex Crimes,3,2,50,10,8,25,62,58,6.9,-1.6,NA,NA,2025-07-06,Other/Mixed Category
13,Shooting Victims,0,1,-100,0,1,-100,0,2,-100,NA,NA,-100,2025-07-06,Other/Mixed Category
13,Shooting Incidents,0,1,-100,0,1,-100,0,2,-100,NA,NA,-100,2025-07-06,Other/Mixed Category
14,Murder,0,0,NA,0,1,-100,1,3,-66.7,-50,NA,-85.7,2025-07-06,Violent
14,Rape,1,0,NA,3,1,200,23,18,27.8,155.6,666.7,27.8,2025-07-06,Violent
14,Robbery,7,13,-46.2,24,42,-42.9,179,204,-12.3,-29.8,155.7,-86.3,2025-07-06,Property
14,Felony Assault,10,13,-23.1,38,38,0,289,279,3.6,18.4,197.9,-11.3,2025-07-06,Violent
14,Burglary,3,3,0,26,20,30,212,193,9.8,-4.9,20.5,-84.1,2025-07-06,Property
14,Grand Larceny,37,45,-17.8,135,143,-5.6,906,1048,-13.5,-27.6,-21.8,-81,2025-07-06,Property
14,Motor Vehicle Theft,0,2,-100,0,5,-100,12,28,-57.1,-61.3,-14.3,-93.5,2025-07-06,Property
14,Total Major Felonies,58,76,-23.7,226,250,-9.6,1622,1773,-8.5,-19.5,6.8,-79.6,2025-07-06,Combined Total
14,Transit System Crimes,4,5,-20,13,11,18.2,111,94,18.1,-6.7,65.7,NA,2025-07-06,Other/Mixed Category
14,Housing System Crimes,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2025-07-06,Other/Mixed Category
14,Petty Theft,66,85,-22.4,299,343,-12.8,2059,2225,-7.5,0.9,-14,NA,2025-07-06,Property
14,Retail Theft,59,77,-23.4,238,314,-24.2,1768,1970,-10.3,-7.6,NA,NA,2025-07-06,Other/Mixed Category
14,Misdemeanor Assault,18,20,-10,82,85,-3.5,560,529,5.9,5.7,86.7,NA,2025-07-06,Violent
14,Rape (FBI/UCR Definition),1,1,0,3,2,50,25,23,8.7,56.2,NA,NA,2025-07-06,Violent
14,Other Sex Crimes,13,4,225,38,22,72.7,142,111,27.9,23.5,NA,NA,2025-07-06,Other/Mixed Category
14,Shooting Victims,0,0,NA,0,1,-100,1,4,-75,-66.7,-75,-85.7,2025-07-06,Other/Mixed Category
14,Shooting Incidents,0,0,NA,0,1,-100,1,4,-75,-50,-66.7,-83.3,2025-07-06,Other/Mixed Category
17,Murder,0,0,NA,0,0,NA,0,1,-100,NA,NA,NA,2025-07-06,Violent
17,Rape,0,2,-100,4,2,100,6,6,0,20,100,-14.3,2025-07-06,Violent
17,Robbery,2,1,100,5,2,150,24,38,-36.8,-51,-27.3,-92.3,2025-07-06,Property
17,Felony Assault,1,2,-50,6,8,-25,32,61,-47.5,-37.3,-8.6,-66.3,2025-07-06,Violent
17,Burglary,1,3,-66.7,5,7,-28.6,61,47,29.8,3.4,7,-89.3,2025-07-06,Property
17,Grand Larceny,13,6,116.7,44,44,0,280,299,-6.4,-25.3,-22.2,-74.6,2025-07-06,Property
17,Motor Vehicle Theft,0,0,NA,1,1,0,13,13,0,-51.9,-7.1,-96,2025-07-06,Property
17,Total Major Felonies,17,14,21.4,65,64,1.6,416,465,-10.5,-26.5,-17.1,-82.8,2025-07-06,Combined Total
17,Transit System Crimes,1,0,NA,1,2,-50,12,24,-50,-29.4,-33.3,NA,2025-07-06,Other/Mixed Category
17,Housing System Crimes,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2025-07-06,Other/Mixed Category
17,Petty Theft,19,17,11.8,85,82,3.7,518,495,4.6,-1,57.9,NA,2025-07-06,Property
17,Retail Theft,15,10,50,71,67,6,394,405,-2.7,-8.4,NA,NA,2025-07-06,Other/Mixed Category
17,Misdemeanor Assault,1,3,-66.7,16,12,33.3,93,102,-8.8,-32.6,-26.8,NA,2025-07-06,Violent
17,Rape (FBI/UCR Definition),0,2,-100,4,2,100,6,7,-14.3,-14.3,NA,NA,2025-07-06,Violent
17,Other Sex Crimes,1,0,NA,4,4,0,29,31,-6.5,-6.5,NA,NA,2025-07-06,Other/Mixed Category
17,Shooting Victims,0,0,NA,0,0,NA,0,0,NA,NA,NA,-100,2025-07-06,Other/Mixed Category
17,Shooting Incidents,0,0,NA,0,0,NA,0,0,NA,NA,NA,-100,2025-07-06,Other/Mixed Category
18,Murder,0,0,NA,0,1,-100,0,2,-100,-100,-100,-100,2025-07-06,Violent
18,Rape,1,1,0,4,1,300,22,5,340,340,144.4,46.7,2025-07-06,Violent
18,Robbery,9,8,12.5,24,17,41.2,131,103,27.2,133.9,138.2,-80.3,2025-07-06,Property
18,Felony Assault,8,6,33.3,29,33,-12.1,176,148,18.9,72.5,155.1,-33.6,2025-07-06,Violent
18,Burglary,2,5,-60,15,12,25,103,101,2,43.1,12,-90.6,2025-07-06,Property
18,Grand Larceny,40,38,5.3,132,148,-10.8,881,918,-4,-6.1,11.8,-75.8,2025-07-06,Property
18,Motor Vehicle Theft,1,2,-50,5,4,25,33,24,37.5,-10.8,43.5,-87,2025-07-06,Property
18,Total Major Felonies,61,60,1.7,209,216,-3.2,1346,1301,3.5,11.1,29.5,-77.4,2025-07-06,Combined Total
18,Transit System Crimes,0,1,-100,2,5,-60,37,47,-21.3,-11.9,42.3,NA,2025-07-06,Other/Mixed Category
18,Housing System Crimes,0,0,NA,1,0,NA,3,1,200,50,50,NA,2025-07-06,Other/Mixed Category
18,Petty Theft,38,40,-5,186,243,-23.5,1291,1509,-14.4,-5.1,40.9,NA,2025-07-06,Property
18,Retail Theft,41,48,-14.6,160,241,-33.6,1196,1472,-18.8,-13.7,NA,NA,2025-07-06,Other/Mixed Category
18,Misdemeanor Assault,23,19,21.1,66,59,11.9,378,354,6.8,3.6,57.5,NA,2025-07-06,Violent
18,Rape (FBI/UCR Definition),1,1,0,4,2,100,23,11,109.1,76.9,NA,NA,2025-07-06,Violent
18,Other Sex Crimes,1,1,0,7,7,0,64,43,48.8,39.1,NA,NA,2025-07-06,Other/Mixed Category
18,Shooting Victims,0,0,NA,0,0,NA,1,3,-66.7,-75,0,-66.7,2025-07-06,Other/Mixed Category
18,Shooting Incidents,0,0,NA,0,0,NA,1,2,-50,-66.7,0,-66.7,2025-07-06,Other/Mixed Category
19,Murder,0,0,NA,0,0,NA,0,1,-100,-100,-100,-100,2025-07-06,Violent
19,Rape,0,0,NA,1,2,-50,4,7,-42.9,-33.3,-33.3,-66.7,2025-07-06,Violent
19,Robbery,5,2,150,15,9,66.7,91,96,-5.2,-11.7,44.4,-86.8,2025-07-06,Property
19,Felony Assault,3,3,0,11,17,-35.3,102,97,5.2,-2.9,126.7,-33.3,2025-07-06,Violent
19,Burglary,5,3,66.7,24,25,-4,159,129,23.3,11.2,23.3,-88,2025-07-06,Property
19,Grand Larceny,33,29,13.8,150,126,19,845,795,6.3,0.5,35.2,-55.2,2025-07-06,Property
19,Motor Vehicle Theft,0,3,-100,4,12,-66.7,28,39,-28.2,-68.2,-26.3,-98.4,2025-07-06,Property
19,Total Major Felonies,46,40,15,205,191,7.3,1229,1164,5.6,-4.6,35.5,-78.9,2025-07-06,Combined Total
19,Transit System Crimes,2,1,100,4,6,-33.3,18,27,-33.3,-35.7,50,NA,2025-07-06,Other/Mixed Category
19,Housing System Crimes,0,0,NA,0,1,-100,15,12,25,66.7,0,NA,2025-07-06,Other/Mixed Category
19,Petty Theft,50,67,-25.4,229,244,-6.1,1529,1490,2.6,-7.7,88.8,NA,2025-07-06,Property
19,Retail Theft,45,60,-25,189,209,-9.6,1293,1310,-1.3,-12.3,NA,NA,2025-07-06,Other/Mixed Category
19,Misdemeanor Assault,9,3,200,33,25,32,179,187,-4.3,4.7,-6.8,NA,2025-07-06,Violent
19,Rape (FBI/UCR Definition),0,0,NA,1,3,-66.7,7,9,-22.2,-50,NA,NA,2025-07-06,Violent
19,Other Sex Crimes,2,1,100,8,5,60,47,62,-24.2,-7.8,NA,NA,2025-07-06,Other/Mixed Category
19,Shooting Victims,0,0,NA,0,0,NA,0,2,-100,-100,-100,-100,2025-07-06,Other/Mixed Category
19,Shooting Incidents,0,0,NA,0,0,NA,0,2,-100,-100,-100,-100,2025-07-06,Other/Mixed Category
20,Murder,0,0,NA,0,0,NA,0,0,NA,-100,-100,-100,2025-07-06,Violent
20,Rape,0,0,NA,0,1,-100,5,5,0,0,25,-66.7,2025-07-06,Violent
20,Robbery,1,1,0,8,7,14.3,45,47,-4.3,-10,-6.2,-85.3,2025-07-06,Property
20,Felony Assault,4,2,100,8,7,14.3,34,59,-42.4,-41.4,-10.5,-29.2,2025-07-06,Violent
20,Burglary,1,3,-66.7,7,9,-22.2,73,84,-13.1,17.7,25.9,-82.4,2025-07-06,Property
20,Grand Larceny,8,14,-42.9,47,63,-25.4,354,386,-8.3,-4.1,7.3,-64.5,2025-07-06,Property
20,Motor Vehicle Theft,0,1,-100,5,4,25,22,22,0,-56,29.4,-96.2,2025-07-06,Property
20,Total Major Felonies,14,21,-33.3,75,91,-17.6,533,603,-11.6,-10.4,7.5,-77.5,2025-07-06,Combined Total
20,Transit System Crimes,1,0,NA,3,0,NA,11,14,-21.4,-31.2,-15.4,NA,2025-07-06,Other/Mixed Category
20,Housing System Crimes,0,1,-100,1,1,0,15,23,-34.8,-37.5,-6.2,NA,2025-07-06,Other/Mixed Category
20,Petty Theft,42,22,90.9,131,99,32.3,697,644,8.2,29.6,35.6,NA,2025-07-06,Property
20,Retail Theft,28,14,100,96,78,23.1,519,506,2.6,23.3,NA,NA,2025-07-06,Other/Mixed Category
20,Misdemeanor Assault,3,6,-50,16,27,-40.7,114,126,-9.5,-6.6,-19.1,NA,2025-07-06,Violent
20,Rape (FBI/UCR Definition),0,1,-100,0,2,-100,8,7,14.3,-38.5,NA,NA,2025-07-06,Violent
20,Other Sex Crimes,1,0,NA,3,5,-40,20,12,66.7,-4.8,NA,NA,2025-07-06,Other/Mixed Category
20,Shooting Victims,0,0,NA,0,0,NA,0,2,-100,-100,NA,-100,2025-07-06,Other/Mixed Category
20,Shooting Incidents,0,0,NA,0,0,NA,0,2,-100,-100,NA,-100,2025-07-06,Other/Mixed Category
22,Murder,0,0,NA,0,0,NA,0,0,NA,NA,NA,-100,2025-07-06,Violent
22,Rape,0,0,NA,0,1,-100,1,2,-50,NA,-50,-75,2025-07-06,Violent
22,Robbery,0,1,-100,0,3,-100,2,24,-91.7,-71.4,-85.7,-97.7,2025-07-06,Property
22,Felony Assault,0,1,-100,2,2,0,8,8,0,60,700,-63.6,2025-07-06,Violent
22,Burglary,0,0,NA,0,0,NA,0,0,NA,-100,-100,-100,2025-07-06,Property
22,Grand Larceny,3,0,NA,5,3,66.7,21,27,-22.2,10.5,-40,-74.4,2025-07-06,Property
22,Motor Vehicle Theft,0,0,NA,0,0,NA,0,0,NA,NA,NA,-100,2025-07-06,Property
22,Total Major Felonies,3,2,50,7,9,-22.2,32,61,-47.5,-5.9,-40.7,-85.3,2025-07-06,Combined Total
22,Transit System Crimes,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2025-07-06,Other/Mixed Category
22,Housing System Crimes,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2025-07-06,Other/Mixed Category
22,Petty Theft,3,2,50,6,4,50,16,18,-11.1,0,-52.9,NA,2025-07-06,Property
22,Retail Theft,0,0,NA,1,0,NA,1,2,-50,NA,NA,NA,2025-07-06,Other/Mixed Category
22,Misdemeanor Assault,3,4,-25,5,10,-50,16,21,-23.8,-38.5,33.3,NA,2025-07-06,Violent
22,Rape (FBI/UCR Definition),0,0,NA,0,1,-100,3,3,0,NA,NA,NA,2025-07-06,Violent
22,Other Sex Crimes,3,0,NA,4,0,NA,12,3,300,0,NA,NA,2025-07-06,Other/Mixed Category
22,Shooting Victims,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2025-07-06,Other/Mixed Category
22,Shooting Incidents,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2025-07-06,Other/Mixed Category
23,Murder,0,0,NA,0,1,-100,2,6,-66.7,-66.7,100,-89.5,2025-07-06,Violent
23,Rape,1,1,0,1,4,-75,9,10,-10,-10,0,-74.3,2025-07-06,Violent
23,Robbery,5,2,150,13,15,-13.3,113,121,-6.6,21.5,-1.7,-73.5,2025-07-06,Property
23,Felony Assault,7,9,-22.2,27,42,-35.7,219,238,-8,10.1,123.5,-28,2025-07-06,Violent
23,Burglary,2,1,100,9,10,-10,62,89,-30.3,5.1,106.7,-69.9,2025-07-06,Property
23,Grand Larceny,11,6,83.3,49,32,53.1,220,198,11.1,3.3,73.2,-28.8,2025-07-06,Property
23,Motor Vehicle Theft,3,2,50,8,11,-27.3,40,37,8.1,-2.4,81.8,-78.8,2025-07-06,Property
23,Total Major Felonies,29,21,38.1,107,115,-7,665,699,-4.9,7.1,65.4,-55.3,2025-07-06,Combined Total
23,Transit System Crimes,0,0,NA,1,1,0,2,4,-50,0,-33.3,NA,2025-07-06,Other/Mixed Category
23,Housing System Crimes,8,8,0,33,35,-5.7,209,211,-0.9,6.6,83.3,NA,2025-07-06,Other/Mixed Category
23,Petty Theft,16,15,6.7,77,67,14.9,532,399,33.3,16.4,66.2,NA,2025-07-06,Property
23,Retail Theft,6,4,50,16,11,45.5,152,85,78.8,16,NA,NA,2025-07-06,Other/Mixed Category
23,Misdemeanor Assault,13,13,0,50,58,-13.8,290,406,-28.6,-3.3,-21.6,NA,2025-07-06,Violent
23,Rape (FBI/UCR Definition),1,1,0,1,4,-75,10,14,-28.6,-44.4,NA,NA,2025-07-06,Violent
23,Other Sex Crimes,0,1,-100,4,4,0,27,32,-15.6,-6.9,NA,NA,2025-07-06,Other/Mixed Category
23,Shooting Victims,0,0,NA,0,2,-100,4,6,-33.3,-63.6,-80,-91.8,2025-07-06,Other/Mixed Category
23,Shooting Incidents,0,0,NA,0,1,-100,4,4,0,-60,-76.5,-91.1,2025-07-06,Other/Mixed Category
24,Murder,0,0,NA,0,0,NA,1,0,NA,-50,0,-93.8,2025-07-06,Violent
24,Rape,0,0,NA,0,1,-100,11,9,22.2,57.1,175,-42.1,2025-07-06,Violent
24,Robbery,1,3,-66.7,4,16,-75,50,80,-37.5,-15.3,-53.3,-88.9,2025-07-06,Property
