precinct,crime,lastweek2024,lastweek2023,week_pct_change,lastmonth2024,lastmonth2023,month_pct_change,yeartodate2024,yeartodate2023,yeartodate_pct_change,ytd_2yr_pct_change,ytd_14yr_pct_change,ytd_31yr_pct_change,lastdate,type
13,Petty Theft,67,59,13.6,256,219,16.9,530,449,18,3.1,85.3,NA,2026-03-01,Property
13,Retail Theft,52,49,6.1,229,183,25.1,458,358,27.9,3.6,NA,NA,2026-03-01,Other/Mixed Category
13,Misdemeanor Assault,7,13,-46.2,34,42,-19,76,88,-13.6,-13.6,40.7,NA,2026-03-01,Violent
13,Rape (FBI/UCR Definition),2,1,100,4,1,300,7,2,250,250,NA,NA,2026-03-01,Violent
13,Other Sex Crimes,3,3,0,11,9,22.2,15,15,0,7.1,NA,NA,2026-03-01,Other/Mixed Category
13,Shooting Victims,0,0,NA,0,0,NA,0,0,NA,-100,NA,-100,2026-03-01,Other/Mixed Category
13,Shooting Incidents,0,0,NA,0,0,NA,0,0,NA,-100,NA,-100,2026-03-01,Other/Mixed Category
14,Murder,0,0,NA,1,0,NA,1,0,NA,-50,NA,-50,2026-03-01,Violent
14,Rape,0,3,-100,2,10,-80,4,10,-60,-20,300,33.3,2026-03-01,Violent
14,Robbery,2,6,-66.7,25,26,-3.8,47,54,-13,-9.6,51.6,-88.2,2026-03-01,Property
14,Felony Assault,6,9,-33.3,29,38,-23.7,81,86,-5.8,-10,113.2,-25,2026-03-01,Violent
14,Burglary,6,10,-40,16,31,-48.4,42,72,-41.7,-34.4,-37.3,-91.1,2026-03-01,Property
14,Grand Larceny,26,38,-31.6,122,144,-15.3,268,317,-15.5,-34.2,-27.4,-83.8,2026-03-01,Property
14,Motor Vehicle Theft,3,1,200,3,2,50,3,4,-25,-57.1,-40,-95.7,2026-03-01,Property
14,Total Major Felonies,43,67,-35.8,198,251,-21.1,446,543,-17.9,-28.9,-12.7,-83.6,2026-03-01,Combined Total
14,Transit System Crimes,0,4,-100,13,15,-13.3,29,32,-9.4,-9.4,3.6,NA,2026-03-01,Other/Mixed Category
14,Housing System Crimes,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2026-03-01,Other/Mixed Category
14,Petty Theft,49,74,-33.8,268,310,-13.5,601,644,-6.7,-12.5,-18.1,NA,2026-03-01,Property
14,Retail Theft,38,60,-36.7,222,278,-20.1,504,570,-11.6,-11.7,NA,NA,2026-03-01,Other/Mixed Category
14,Misdemeanor Assault,22,20,10,103,67,53.7,193,165,17,17,103.2,NA,2026-03-01,Violent
14,Rape (FBI/UCR Definition),0,3,-100,2,10,-80,4,11,-63.6,-42.9,NA,NA,2026-03-01,Violent
14,Other Sex Crimes,1,5,-80,12,18,-33.3,28,33,-15.2,0,NA,NA,2026-03-01,Other/Mixed Category
14,Shooting Victims,0,0,NA,1,0,NA,1,0,NA,-50,0,-50,2026-03-01,Other/Mixed Category
14,Shooting Incidents,0,0,NA,1,0,NA,1,0,NA,-50,0,0,2026-03-01,Other/Mixed Category
17,Murder,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2026-03-01,Violent
17,Rape,0,0,NA,2,0,NA,2,1,100,-33.3,NA,-33.3,2026-03-01,Violent
17,Robbery,1,0,NA,2,4,-50,5,6,-16.7,-58.3,-54.5,-94.9,2026-03-01,Property
17,Felony Assault,4,1,300,8,4,100,17,8,112.5,0,70,-43.3,2026-03-01,Violent
17,Burglary,1,2,-50,3,11,-72.7,10,21,-52.4,-41.2,-58.3,-94.7,2026-03-01,Property
17,Grand Larceny,12,9,33.3,32,34,-5.9,81,78,3.8,-24.3,-19,-72.5,2026-03-01,Property
17,Motor Vehicle Theft,0,1,-100,2,2,0,5,5,0,25,150,-95.4,2026-03-01,Property
17,Total Major Felonies,18,13,38.5,49,55,-10.9,120,119,0.8,-25,-18.4,-83.4,2026-03-01,Combined Total
17,Transit System Crimes,0,0,NA,3,1,200,5,4,25,-44.4,-37.5,NA,2026-03-01,Other/Mixed Category
17,Housing System Crimes,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2026-03-01,Other/Mixed Category
17,Petty Theft,13,12,8.3,51,56,-8.9,112,162,-30.9,-28.2,16.7,NA,2026-03-01,Property
17,Retail Theft,12,7,71.4,41,46,-10.9,90,124,-27.4,-29.1,NA,NA,2026-03-01,Other/Mixed Category
17,Misdemeanor Assault,4,2,100,20,6,233.3,27,15,80,-22.9,-32.5,NA,2026-03-01,Violent
17,Rape (FBI/UCR Definition),0,0,NA,2,0,NA,2,1,100,-50,NA,NA,2026-03-01,Violent
17,Other Sex Crimes,2,0,NA,4,2,100,6,3,100,-14.3,NA,NA,2026-03-01,Other/Mixed Category
17,Shooting Victims,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2026-03-01,Other/Mixed Category
17,Shooting Incidents,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2026-03-01,Other/Mixed Category
18,Murder,0,0,NA,0,0,NA,0,0,NA,-100,-100,-100,2026-03-01,Violent
18,Rape,1,0,NA,2,2,0,3,6,-50,200,-57.1,-70,2026-03-01,Violent
18,Robbery,4,5,-20,15,18,-16.7,24,40,-40,-35.1,4.3,-88.3,2026-03-01,Property
18,Felony Assault,4,9,-55.6,25,26,-3.8,47,51,-7.8,62.1,135,-31.9,2026-03-01,Violent
18,Burglary,4,5,-20,14,12,16.7,27,31,-12.9,-10,-28.9,-92.6,2026-03-01,Property
18,Grand Larceny,35,44,-20.5,131,139,-5.8,286,294,-2.7,-1.7,12.6,-74.7,2026-03-01,Property
18,Motor Vehicle Theft,0,1,-100,0,6,-100,4,9,-55.6,-42.9,-33.3,-94.9,2026-03-01,Property
18,Total Major Felonies,48,64,-25,187,203,-7.9,391,431,-9.3,-1.3,11.4,-79,2026-03-01,Combined Total
18,Transit System Crimes,2,3,-33.3,7,9,-22.2,12,13,-7.7,0,33.3,NA,2026-03-01,Other/Mixed Category
18,Housing System Crimes,0,0,NA,0,0,NA,0,1,-100,NA,NA,NA,2026-03-01,Other/Mixed Category
18,Petty Theft,32,44,-27.3,179,176,1.7,386,400,-3.5,-19.8,43.5,NA,2026-03-01,Property
18,Retail Theft,35,44,-20.5,173,186,-7,367,413,-11.1,-22.4,NA,NA,2026-03-01,Other/Mixed Category
18,Misdemeanor Assault,11,14,-21.4,40,50,-20,98,95,3.2,-3.9,28.9,NA,2026-03-01,Violent
18,Rape (FBI/UCR Definition),1,0,NA,2,2,0,3,7,-57.1,200,NA,NA,2026-03-01,Violent
18,Other Sex Crimes,1,5,-80,8,20,-60,17,28,-39.3,183.3,NA,NA,2026-03-01,Other/Mixed Category
18,Shooting Victims,0,0,NA,0,0,NA,0,0,NA,NA,NA,-100,2026-03-01,Other/Mixed Category
18,Shooting Incidents,0,0,NA,0,0,NA,0,0,NA,NA,NA,-100,2026-03-01,Other/Mixed Category
19,Murder,0,0,NA,0,0,NA,0,0,NA,-100,-100,-100,2026-03-01,Violent
19,Rape,1,0,NA,2,1,100,3,3,0,0,50,-25,2026-03-01,Violent
19,Robbery,1,5,-80,3,14,-78.6,12,28,-57.1,-64.7,-47.8,-94.2,2026-03-01,Property
19,Felony Assault,4,5,-20,15,13,15.4,28,25,12,133.3,180,-22.2,2026-03-01,Violent
19,Burglary,5,5,0,14,22,-36.4,28,53,-47.2,-40.4,-55.6,-93.8,2026-03-01,Property
19,Grand Larceny,30,31,-3.2,113,97,16.5,231,221,4.5,-10.5,20.3,-62.1,2026-03-01,Property
19,Motor Vehicle Theft,0,1,-100,5,4,25,8,9,-11.1,-11.1,33.3,-98.7,2026-03-01,Property
19,Total Major Felonies,41,47,-12.8,152,151,0.7,310,339,-8.6,-14.8,4.4,-83.9,2026-03-01,Combined Total
19,Transit System Crimes,0,0,NA,4,5,-20,4,8,-50,-50,100,NA,2026-03-01,Other/Mixed Category
19,Housing System Crimes,0,1,-100,0,2,-100,3,4,-25,-50,-40,NA,2026-03-01,Other/Mixed Category
19,Petty Theft,50,43,16.3,167,221,-24.4,379,577,-34.3,-20.9,52.8,NA,2026-03-01,Property
19,Retail Theft,43,44,-2.3,126,199,-36.7,288,486,-40.7,-35,NA,NA,2026-03-01,Other/Mixed Category
19,Misdemeanor Assault,5,8,-37.5,26,24,8.3,50,41,22,-10.7,-18,NA,2026-03-01,Violent
19,Rape (FBI/UCR Definition),1,0,NA,2,1,100,3,3,0,0,NA,NA,2026-03-01,Violent
19,Other Sex Crimes,0,0,NA,4,7,-42.9,5,16,-68.8,-75,NA,NA,2026-03-01,Other/Mixed Category
19,Shooting Victims,0,0,NA,0,0,NA,0,0,NA,-100,-100,-100,2026-03-01,Other/Mixed Category
19,Shooting Incidents,0,0,NA,0,0,NA,0,0,NA,-100,-100,-100,2026-03-01,Other/Mixed Category
20,Murder,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2026-03-01,Violent
20,Rape,0,0,NA,1,1,0,1,1,0,-50,0,-75,2026-03-01,Violent
20,Robbery,2,2,0,7,4,75,17,14,21.4,13.3,0,-82.1,2026-03-01,Property
20,Felony Assault,4,1,300,11,5,120,25,11,127.3,38.9,78.6,78.6,2026-03-01,Violent
20,Burglary,1,4,-75,10,18,-44.4,29,34,-14.7,-12.1,-6.5,-80.4,2026-03-01,Property
20,Grand Larceny,13,16,-18.8,62,52,19.2,121,101,19.8,0,-2.4,-64.7,2026-03-01,Property
20,Motor Vehicle Theft,0,1,-100,3,2,50,6,5,20,50,500,-97,2026-03-01,Property
20,Total Major Felonies,20,24,-16.7,94,82,14.6,199,166,19.9,3.1,5.9,-75.3,2026-03-01,Combined Total
20,Transit System Crimes,0,0,NA,0,3,-100,0,4,-100,-100,-100,NA,2026-03-01,Other/Mixed Category
20,Housing System Crimes,1,1,0,3,2,50,4,5,-20,-33.3,-20,NA,2026-03-01,Other/Mixed Category
20,Petty Theft,27,24,12.5,75,94,-20.2,202,193,4.7,1,35.6,NA,2026-03-01,Property
20,Retail Theft,25,16,56.2,63,77,-18.2,157,166,-5.4,0,NA,NA,2026-03-01,Other/Mixed Category
20,Misdemeanor Assault,9,8,12.5,24,20,20,41,36,13.9,17.1,13.9,NA,2026-03-01,Violent
20,Rape (FBI/UCR Definition),0,0,NA,1,2,-50,1,3,-66.7,-50,NA,NA,2026-03-01,Violent
20,Other Sex Crimes,0,0,NA,3,1,200,5,4,25,150,NA,NA,2026-03-01,Other/Mixed Category
20,Shooting Victims,0,0,NA,0,0,NA,1,0,NA,NA,NA,NA,2026-03-01,Other/Mixed Category
20,Shooting Incidents,0,0,NA,0,0,NA,1,0,NA,NA,NA,NA,2026-03-01,Other/Mixed Category
22,Murder,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2026-03-01,Violent
22,Rape,0,0,NA,0,0,NA,0,0,NA,-100,NA,-100,2026-03-01,Violent
22,Robbery,0,0,NA,1,1,0,2,1,100,-77.8,100,-90,2026-03-01,Property
22,Felony Assault,0,0,NA,1,0,NA,1,2,-50,0,NA,-85.7,2026-03-01,Violent
22,Burglary,0,0,NA,0,0,NA,0,0,NA,NA,NA,-100,2026-03-01,Property
22,Grand Larceny,0,0,NA,1,4,-75,2,4,-50,0,-60,-77.8,2026-03-01,Property
22,Motor Vehicle Theft,0,0,NA,1,0,NA,2,0,NA,NA,NA,100,2026-03-01,Property
22,Total Major Felonies,0,0,NA,4,5,-20,7,7,0,-46.2,16.7,-82.1,2026-03-01,Combined Total
22,Transit System Crimes,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2026-03-01,Other/Mixed Category
22,Housing System Crimes,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2026-03-01,Other/Mixed Category
22,Petty Theft,0,0,NA,2,0,NA,2,1,100,100,100,NA,2026-03-01,Property
22,Retail Theft,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2026-03-01,Other/Mixed Category
22,Misdemeanor Assault,0,1,-100,0,1,-100,2,2,0,-33.3,-50,NA,2026-03-01,Violent
22,Rape (FBI/UCR Definition),0,0,NA,0,0,NA,0,0,NA,-100,NA,NA,2026-03-01,Violent
22,Other Sex Crimes,0,0,NA,0,2,-100,1,2,-50,NA,NA,NA,2026-03-01,Other/Mixed Category
22,Shooting Victims,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2026-03-01,Other/Mixed Category
22,Shooting Incidents,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2026-03-01,Other/Mixed Category
23,Murder,0,0,NA,0,0,NA,0,1,-100,-100,-100,-100,2026-03-01,Violent
23,Rape,1,0,NA,2,0,NA,2,2,0,100,0,-85.7,2026-03-01,Violent
23,Robbery,2,5,-60,10,16,-37.5,23,40,-42.5,-32.4,-41,-80.3,2026-03-01,Property
23,Felony Assault,5,14,-64.3,21,41,-48.8,44,74,-40.5,-24.1,91.3,-49.4,2026-03-01,Violent
23,Burglary,0,1,-100,3,4,-25,13,16,-18.8,-48,0,-81.4,2026-03-01,Property
23,Grand Larceny,8,7,14.3,28,25,12,58,63,-7.9,-7.9,81.2,-44.2,2026-03-01,Property
23,Motor Vehicle Theft,0,2,-100,3,5,-40,7,7,0,-22.2,250,-88.1,2026-03-01,Property
23,Total Major Felonies,16,29,-44.8,67,91,-26.4,147,203,-27.6,-23,31.2,-67.8,2026-03-01,Combined Total
23,Transit System Crimes,0,0,NA,0,0,NA,1,1,0,0,0,NA,2026-03-01,Other/Mixed Category
23,Housing System Crimes,3,8,-62.5,19,30,-36.7,49,61,-19.7,-16.9,63.3,NA,2026-03-01,Other/Mixed Category
23,Petty Theft,14,22,-36.4,68,96,-29.2,143,169,-15.4,20.2,45.9,NA,2026-03-01,Property
23,Retail Theft,6,9,-33.3,24,34,-29.4,57,56,1.8,200,NA,NA,2026-03-01,Other/Mixed Category
23,Misdemeanor Assault,8,13,-38.5,43,39,10.3,88,80,10,-10.2,-2.2,NA,2026-03-01,Violent
23,Rape (FBI/UCR Definition),1,0,NA,2,0,NA,2,2,0,-33.3,NA,NA,2026-03-01,Violent
23,Other Sex Crimes,0,0,NA,3,1,200,10,6,66.7,11.1,NA,NA,2026-03-01,Other/Mixed Category
23,Shooting Victims,0,0,NA,0,0,NA,1,0,NA,0,-75,-95.8,2026-03-01,Other/Mixed Category
23,Shooting Incidents,0,0,NA,0,0,NA,1,0,NA,0,-75,-95.7,2026-03-01,Other/Mixed Category
24,Murder,0,0,NA,0,0,NA,0,0,NA,NA,-100,-100,2026-03-01,Violent
24,Rape,0,0,NA,1,2,-50,2,5,-60,-33.3,100,-50,2026-03-01,Violent
24,Robbery,0,3,-100,7,8,-12.5,18,19,-5.3,-40,-47.1,-84.6,2026-03-01,Property
24,Felony Assault,8,6,33.3,15,19,-21.1,25,36,-30.6,13.6,25,-59,2026-03-01,Violent
24,Burglary,3,4,-25,15,9,66.7,37,26,42.3,48,54.2,-80.4,2026-03-01,Property
24,Grand Larceny,7,8,-12.5,26,28,-7.1,71,65,9.2,-1.4,-5.3,-53.9,2026-03-01,Property
