precinct,crime,lastweek2024,lastweek2023,week_pct_change,lastmonth2024,lastmonth2023,month_pct_change,yeartodate2024,yeartodate2023,yeartodate_pct_change,ytd_2yr_pct_change,ytd_14yr_pct_change,ytd_31yr_pct_change,lastdate,type
1,Murder,0,0,NA,0,1,-100,0,3,-100,NA,NA,-100,2025-07-13,Violent
1,Rape,1,0,NA,2,1,100,11,9,22.2,10,450,37.5,2025-07-13,Violent
1,Robbery,2,3,-33.3,11,7,57.1,82,68,20.6,15.5,115.8,-81.9,2025-07-13,Property
1,Felony Assault,2,5,-60,7,18,-61.1,81,117,-30.8,20.9,161.3,-11,2025-07-13,Violent
1,Burglary,1,4,-75,9,16,-43.8,105,134,-21.6,2.9,7.1,-76.7,2025-07-13,Property
1,Grand Larceny,20,29,-31,86,102,-15.7,620,604,2.6,-0.2,9.3,-68.6,2025-07-13,Property
1,Motor Vehicle Theft,1,1,0,3,8,-62.5,20,22,-9.1,-42.9,25,-95.7,2025-07-13,Property
1,Total Major Felonies,27,42,-35.7,118,153,-22.9,919,957,-4,1.4,22.2,-73.4,2025-07-13,Combined Total
1,Transit System Crimes,2,2,0,4,9,-55.6,55,49,12.2,22.2,44.7,NA,2025-07-13,Other/Mixed Category
1,Housing System Crimes,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2025-07-13,Other/Mixed Category
1,Petty Theft,71,50,42,254,251,1.2,1807,2045,-11.6,-10.9,96.2,NA,2025-07-13,Property
1,Retail Theft,62,53,17,230,250,-8,1759,2012,-12.6,-14.5,NA,NA,2025-07-13,Other/Mixed Category
1,Misdemeanor Assault,10,6,66.7,35,36,-2.8,243,242,0.4,24.6,81.3,NA,2025-07-13,Violent
1,Rape (FBI/UCR Definition),1,0,NA,2,1,100,14,10,40,16.7,NA,NA,2025-07-13,Violent
1,Other Sex Crimes,2,4,-50,8,13,-38.5,55,60,-8.3,19.6,NA,NA,2025-07-13,Other/Mixed Category
