precinct,crime,lastweek2024,lastweek2023,week_pct_change,lastmonth2024,lastmonth2023,month_pct_change,yeartodate2024,yeartodate2023,yeartodate_pct_change,ytd_2yr_pct_change,ytd_14yr_pct_change,ytd_31yr_pct_change,lastdate,type
7,Robbery,3,0,NA,5,4,25,57,47,21.3,-13.6,-13.6,-84.8,2025-06-29,Property
7,Felony Assault,4,3,33.3,17,17,0,110,120,-8.3,8.9,44.7,0.9,2025-06-29,Violent
7,Burglary,0,3,-100,2,10,-80,46,72,-36.1,-41,35.3,-73.6,2025-06-29,Property
7,Grand Larceny,4,9,-55.6,26,43,-39.5,196,212,-7.5,-31.7,64.7,-12.1,2025-06-29,Property
7,Motor Vehicle Theft,1,1,0,3,8,-62.5,13,30,-56.7,-51.9,-51.9,-92.9,2025-06-29,Property
7,Total Major Felonies,12,16,-25,54,83,-34.9,430,487,-11.7,-24,31.5,-60,2025-06-29,Combined Total
7,Transit System Crimes,0,0,NA,2,1,100,18,9,100,63.6,260,NA,2025-06-29,Other/Mixed Category
7,Housing System Crimes,5,5,0,11,13,-15.4,82,109,-24.8,15.5,9.3,NA,2025-06-29,Other/Mixed Category
7,Petty Theft,35,30,16.7,121,125,-3.2,571,645,-11.5,-5.1,54.3,NA,2025-06-29,Property
7,Retail Theft,22,17,29.4,64,94,-31.9,320,433,-26.1,-3,NA,NA,2025-06-29,Other/Mixed Category
7,Misdemeanor Assault,13,4,225,39,39,0,199,216,-7.9,-11.2,19.9,NA,2025-06-29,Violent
7,Rape (FBI/UCR Definition),0,0,NA,1,2,-50,6,12,-50,-45.5,NA,NA,2025-06-29,Violent
7,Other Sex Crimes,1,2,-50,5,7,-28.6,28,22,27.3,3.7,NA,NA,2025-06-29,Other/Mixed Category
7,Shooting Victims,0,1,-100,0,1,-100,2,2,0,-50,-33.3,-81.8,2025-06-29,Other/Mixed Category
7,Shooting Incidents,0,1,-100,0,1,-100,2,2,0,-50,0,-77.8,2025-06-29,Other/Mixed Category
9,Murder,0,1,-100,0,1,-100,1,1,0,0,-50,-80,2025-06-29,Violent
9,Rape,0,2,-100,0,2,-100,7,11,-36.4,-30,40,-70.8,2025-06-29,Violent
9,Robbery,3,2,50,11,9,22.2,62,63,-1.6,-31.1,-22.5,-84.7,2025-06-29,Property
9,Felony Assault,6,6,0,23,16,43.8,101,92,9.8,-21.1,24.7,-64.4,2025-06-29,Violent
9,Burglary,5,0,NA,18,11,63.6,89,83,7.2,-36.9,-20.5,-77.7,2025-06-29,Property
9,Grand Larceny,12,16,-25,50,51,-2,392,356,10.1,-21.1,5.7,-45.7,2025-06-29,Property
9,Motor Vehicle Theft,0,1,-100,3,7,-57.1,19,19,0,-9.5,-17.4,-92.6,2025-06-29,Property
9,Total Major Felonies,26,28,-7.1,105,97,8.2,671,625,7.4,-24.4,-0.4,-68,2025-06-29,Combined Total
9,Transit System Crimes,0,0,NA,3,0,NA,9,5,80,12.5,0,NA,2025-06-29,Other/Mixed Category
9,Housing System Crimes,3,3,0,17,6,183.3,73,39,87.2,5.8,21.7,NA,2025-06-29,Other/Mixed Category
9,Petty Theft,25,25,0,86,110,-21.8,720,715,0.7,-0.1,-11,NA,2025-06-29,Property
9,Retail Theft,12,16,-25,37,67,-44.8,350,417,-16.1,-16.1,NA,NA,2025-06-29,Other/Mixed Category
9,Misdemeanor Assault,15,5,200,47,32,46.9,220,189,16.4,-6.4,-2.7,NA,2025-06-29,Violent
9,Rape (FBI/UCR Definition),0,2,-100,0,2,-100,8,13,-38.5,-55.6,NA,NA,2025-06-29,Violent
9,Other Sex Crimes,1,1,0,4,1,300,25,30,-16.7,-7.4,NA,NA,2025-06-29,Other/Mixed Category
9,Shooting Victims,0,1,-100,0,1,-100,1,3,-66.7,-66.7,0,-94.1,2025-06-29,Other/Mixed Category
9,Shooting Incidents,0,1,-100,0,1,-100,1,2,-50,-66.7,0,-92.3,2025-06-29,Other/Mixed Category
10,Murder,0,0,NA,1,0,NA,1,0,NA,NA,0,-66.7,2025-06-29,Violent
10,Rape,1,0,NA,1,1,0,11,7,57.1,450,120,-21.4,2025-06-29,Violent
10,Robbery,2,1,100,7,6,16.7,49,55,-10.9,-26.9,11.4,-83.6,2025-06-29,Property
10,Felony Assault,3,1,200,14,6,133.3,77,59,30.5,1.3,11.6,-34.2,2025-06-29,Violent
10,Burglary,2,1,100,5,14,-64.3,50,50,0,-19.4,-5.7,-80.8,2025-06-29,Property
10,Grand Larceny,15,13,15.4,50,44,13.6,299,327,-8.6,-20.9,2,-26.2,2025-06-29,Property
10,Motor Vehicle Theft,0,1,-100,1,5,-80,10,26,-61.5,-61.5,-52.4,-96,2025-06-29,Property
10,Total Major Felonies,23,17,35.3,79,76,3.9,497,524,-5.2,-18.7,2.3,-63.1,2025-06-29,Combined Total
10,Transit System Crimes,0,1,-100,2,2,0,14,16,-12.5,-22.2,180,NA,2025-06-29,Other/Mixed Category
10,Housing System Crimes,2,0,NA,6,0,NA,23,22,4.5,9.5,-8,NA,2025-06-29,Other/Mixed Category
10,Petty Theft,18,9,100,75,52,44.2,426,327,30.3,19.7,0.9,NA,2025-06-29,Property
10,Retail Theft,8,8,0,43,28,53.6,235,142,65.5,11.4,NA,NA,2025-06-29,Other/Mixed Category
10,Misdemeanor Assault,9,7,28.6,21,29,-27.6,139,161,-13.7,-20.1,-20.1,NA,2025-06-29,Violent
10,Rape (FBI/UCR Definition),1,0,NA,1,2,-50,11,16,-31.2,266.7,NA,NA,2025-06-29,Violent
10,Other Sex Crimes,2,1,100,5,3,66.7,25,26,-3.8,-28.6,NA,NA,2025-06-29,Other/Mixed Category
10,Shooting Victims,0,0,NA,1,0,NA,2,1,100,NA,-33.3,-60,2025-06-29,Other/Mixed Category
10,Shooting Incidents,0,0,NA,1,0,NA,2,1,100,NA,100,-60,2025-06-29,Other/Mixed Category
13,Murder,0,0,NA,0,0,NA,0,1,-100,-100,NA,-100,2025-06-29,Violent
13,Rape,0,1,-100,0,2,-100,11,6,83.3,83.3,120,37.5,2025-06-29,Violent
13,Robbery,5,3,66.7,18,11,63.6,96,72,33.3,20,20,-81.6,2025-06-29,Property
13,Felony Assault,7,8,-12.5,29,21,38.1,140,107,30.8,33.3,129.5,6.9,2025-06-29,Violent
13,Burglary,2,1,100,21,13,61.5,172,92,87,48.3,24.6,-79.1,2025-06-29,Property
13,Grand Larceny,22,25,-12,76,79,-3.8,531,480,10.6,5.6,-24.5,-59.1,2025-06-29,Property
13,Motor Vehicle Theft,0,1,-100,5,3,66.7,23,17,35.3,-32.4,43.8,-96.2,2025-06-29,Property
13,Total Major Felonies,36,39,-7.7,149,129,15.5,973,775,25.5,15.1,-3,-71.3,2025-06-29,Combined Total
13,Transit System Crimes,2,1,100,4,4,0,36,30,20,-14.3,0,NA,2025-06-29,Other/Mixed Category
13,Housing System Crimes,0,0,NA,0,1,-100,10,4,150,100,0,NA,2025-06-29,Other/Mixed Category
13,Petty Theft,41,52,-21.2,227,205,10.7,1351,1455,-7.1,29.4,54.2,NA,2025-06-29,Property
13,Retail Theft,35,46,-23.9,171,174,-1.7,1086,1246,-12.8,42,NA,NA,2025-06-29,Other/Mixed Category
13,Misdemeanor Assault,17,11,54.5,48,60,-20,285,297,-4,20.8,43.2,NA,2025-06-29,Violent
13,Rape (FBI/UCR Definition),0,2,-100,0,5,-100,15,11,36.4,15.4,NA,NA,2025-06-29,Violent
13,Other Sex Crimes,2,4,-50,8,6,33.3,60,56,7.1,-3.2,NA,NA,2025-06-29,Other/Mixed Category
13,Shooting Victims,0,0,NA,0,0,NA,0,1,-100,NA,NA,-100,2025-06-29,Other/Mixed Category
13,Shooting Incidents,0,0,NA,0,0,NA,0,1,-100,NA,NA,-100,2025-06-29,Other/Mixed Category
14,Murder,0,0,NA,1,1,0,1,3,-66.7,-50,NA,-85.7,2025-06-29,Violent
14,Rape,0,0,NA,2,4,-50,22,18,22.2,175,1000,46.7,2025-06-29,Violent
14,Robbery,4,14,-71.4,23,39,-41,172,191,-9.9,-30.1,156.7,-86.3,2025-06-29,Property
14,Felony Assault,9,13,-30.8,38,35,8.6,279,266,4.9,17.2,213.5,-12,2025-06-29,Violent
14,Burglary,7,6,16.7,28,24,16.7,208,190,9.5,-4.6,23.8,-84.1,2025-06-29,Property
14,Grand Larceny,30,34,-11.8,132,131,0.8,870,1003,-13.3,-28,-22.1,-81.1,2025-06-29,Property
14,Motor Vehicle Theft,0,3,-100,2,3,-33.3,12,26,-53.8,-57.1,-7.7,-93.4,2025-06-29,Property
14,Total Major Felonies,50,70,-28.6,226,237,-4.6,1564,1697,-7.8,-19.7,7.4,-79.7,2025-06-29,Combined Total
14,Transit System Crimes,3,3,0,13,10,30,108,89,21.3,-7.7,68.8,NA,2025-06-29,Other/Mixed Category
14,Housing System Crimes,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2025-06-29,Other/Mixed Category
14,Petty Theft,70,71,-1.4,305,361,-15.5,1989,2140,-7.1,1.8,-14.1,NA,2025-06-29,Property
14,Retail Theft,59,72,-18.1,242,324,-25.3,1707,1893,-9.8,-7.2,NA,NA,2025-06-29,Other/Mixed Category
14,Misdemeanor Assault,22,19,15.8,94,83,13.3,542,509,6.5,8,90.2,NA,2025-06-29,Violent
14,Rape (FBI/UCR Definition),0,0,NA,2,4,-50,24,22,9.1,71.4,NA,NA,2025-06-29,Violent
14,Other Sex Crimes,6,7,-14.3,28,21,33.3,128,107,19.6,17.4,NA,NA,2025-06-29,Other/Mixed Category
14,Shooting Victims,0,0,NA,1,1,0,1,4,-75,-66.7,-75,-85.7,2025-06-29,Other/Mixed Category
14,Shooting Incidents,0,0,NA,1,1,0,1,4,-75,-50,-66.7,-83.3,2025-06-29,Other/Mixed Category
17,Murder,0,0,NA,0,0,NA,0,1,-100,NA,NA,NA,2025-06-29,Violent
17,Rape,3,0,NA,4,0,NA,6,4,50,20,100,0,2025-06-29,Violent
17,Robbery,1,1,0,5,2,150,22,37,-40.5,-51.1,-26.7,-92.7,2025-06-29,Property
17,Felony Assault,0,2,-100,6,8,-25,31,59,-47.5,-36.7,-6.1,-65.2,2025-06-29,Violent
17,Burglary,2,2,0,4,4,0,60,44,36.4,1.7,5.3,-89,2025-06-29,Property
17,Grand Larceny,11,14,-21.4,42,51,-17.6,266,293,-9.2,-26.5,-23.8,-75,2025-06-29,Property
17,Motor Vehicle Theft,0,1,-100,3,2,50,13,13,0,-48,0,-95.9,2025-06-29,Property
17,Total Major Felonies,17,20,-15,64,67,-4.5,398,451,-11.8,-27,-17.9,-82.9,2025-06-29,Combined Total
17,Transit System Crimes,0,0,NA,1,3,-66.7,11,24,-54.2,-35.3,-35.3,NA,2025-06-29,Other/Mixed Category
17,Housing System Crimes,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2025-06-29,Other/Mixed Category
17,Petty Theft,21,21,0,85,80,6.2,499,478,4.4,3.7,58.9,NA,2025-06-29,Property
17,Retail Theft,19,16,18.8,67,67,0,378,395,-4.3,-2.6,NA,NA,2025-06-29,Other/Mixed Category
17,Misdemeanor Assault,5,3,66.7,16,12,33.3,92,99,-7.1,-30.3,-23.3,NA,2025-06-29,Violent
17,Rape (FBI/UCR Definition),3,0,NA,4,0,NA,6,5,20,-14.3,NA,NA,2025-06-29,Violent
17,Other Sex Crimes,1,0,NA,3,7,-57.1,28,31,-9.7,-6.7,NA,NA,2025-06-29,Other/Mixed Category
17,Shooting Victims,0,0,NA,0,0,NA,0,0,NA,NA,NA,-100,2025-06-29,Other/Mixed Category
17,Shooting Incidents,0,0,NA,0,0,NA,0,0,NA,NA,NA,-100,2025-06-29,Other/Mixed Category
18,Murder,0,0,NA,0,1,-100,0,2,-100,NA,-100,-100,2025-06-29,Violent
18,Rape,0,0,NA,3,0,NA,21,4,425,320,133.3,40,2025-06-29,Violent
18,Robbery,9,3,200,22,12,83.3,122,95,28.4,130.2,144,-81,2025-06-29,Property
18,Felony Assault,6,10,-40,26,32,-18.8,168,142,18.3,71.4,158.5,-31.1,2025-06-29,Violent
18,Burglary,5,1,400,14,12,16.7,101,96,5.2,40.3,12.2,-90.6,2025-06-29,Property
18,Grand Larceny,32,44,-27.3,112,140,-20,841,880,-4.4,-7.3,10.4,-76.1,2025-06-29,Property
18,Motor Vehicle Theft,2,0,NA,4,5,-20,32,22,45.5,-8.6,45.5,-87,2025-06-29,Property
18,Total Major Felonies,54,58,-6.9,181,202,-10.4,1285,1241,3.5,9.8,28.4,-77.6,2025-06-29,Combined Total
18,Transit System Crimes,1,1,0,3,4,-25,37,46,-19.6,-7.5,42.3,NA,2025-06-29,Other/Mixed Category
18,Housing System Crimes,0,0,NA,1,0,NA,3,1,200,50,200,NA,2025-06-29,Other/Mixed Category
18,Petty Theft,55,78,-29.5,189,270,-30,1252,1469,-14.8,-4.1,42.1,NA,2025-06-29,Property
18,Retail Theft,39,83,-53,155,246,-37,1154,1424,-19,-12.8,NA,NA,2025-06-29,Other/Mixed Category
18,Misdemeanor Assault,11,17,-35.3,59,50,18,355,335,6,2.6,51.1,NA,2025-06-29,Violent
18,Rape (FBI/UCR Definition),0,0,NA,3,1,200,22,10,120,69.2,NA,NA,2025-06-29,Violent
18,Other Sex Crimes,3,1,200,9,11,-18.2,63,42,50,57.5,NA,NA,2025-06-29,Other/Mixed Category
18,Shooting Victims,0,0,NA,0,0,NA,1,3,-66.7,-75,0,-50,2025-06-29,Other/Mixed Category
18,Shooting Incidents,0,0,NA,0,0,NA,1,2,-50,-66.7,0,-50,2025-06-29,Other/Mixed Category
19,Murder,0,0,NA,0,0,NA,0,1,-100,-100,-100,-100,2025-06-29,Violent
19,Rape,1,1,0,1,2,-50,4,7,-42.9,-33.3,-33.3,-66.7,2025-06-29,Violent
19,Robbery,3,1,200,11,15,-26.7,86,94,-8.5,-9.5,45.8,-87.1,2025-06-29,Property
19,Felony Assault,2,3,-33.3,16,17,-5.9,99,94,5.3,-4.8,120,-33.6,2025-06-29,Violent
19,Burglary,7,4,75,19,26,-26.9,152,126,20.6,10.1,20.6,-88.1,2025-06-29,Property
19,Grand Larceny,37,31,19.4,158,131,20.6,810,766,5.7,0.5,34.1,-55.6,2025-06-29,Property
19,Motor Vehicle Theft,2,4,-50,5,10,-50,28,36,-22.2,-65.9,-20,-98.3,2025-06-29,Property
19,Total Major Felonies,52,44,18.2,210,201,4.5,1179,1124,4.9,-4.4,34.6,-79,2025-06-29,Combined Total
19,Transit System Crimes,1,0,NA,2,9,-77.8,16,26,-38.5,-40.7,33.3,NA,2025-06-29,Other/Mixed Category
19,Housing System Crimes,0,0,NA,0,2,-100,15,12,25,66.7,0,NA,2025-06-29,Other/Mixed Category
19,Petty Theft,61,63,-3.2,212,228,-7,1481,1423,4.1,-6,90.4,NA,2025-06-29,Property
19,Retail Theft,56,45,24.4,163,193,-15.5,1248,1250,-0.2,-11.2,NA,NA,2025-06-29,Other/Mixed Category
19,Misdemeanor Assault,10,7,42.9,34,32,6.2,170,184,-7.6,1.2,-7.1,NA,2025-06-29,Violent
19,Rape (FBI/UCR Definition),1,2,-50,1,4,-75,7,9,-22.2,-50,NA,NA,2025-06-29,Violent
19,Other Sex Crimes,4,1,300,12,5,140,45,61,-26.2,-10,NA,NA,2025-06-29,Other/Mixed Category
19,Shooting Victims,0,0,NA,0,1,-100,0,2,-100,-100,-100,-100,2025-06-29,Other/Mixed Category
19,Shooting Incidents,0,0,NA,0,1,-100,0,2,-100,-100,-100,-100,2025-06-29,Other/Mixed Category
20,Murder,0,0,NA,0,0,NA,0,0,NA,-100,-100,-100,2025-06-29,Violent
20,Rape,0,1,-100,0,2,-100,5,5,0,0,25,-61.5,2025-06-29,Violent
20,Robbery,0,5,-100,10,9,11.1,44,46,-4.3,-8.3,-4.3,-84.8,2025-06-29,Property
20,Felony Assault,1,0,NA,4,8,-50,30,57,-47.4,-43.4,-16.7,-37.5,2025-06-29,Violent
20,Burglary,1,2,-50,8,8,0,72,81,-11.1,26.3,24.1,-81.6,2025-06-29,Property
20,Grand Larceny,13,17,-23.5,58,68,-14.7,347,372,-6.7,-3.9,6.8,-64.1,2025-06-29,Property
20,Motor Vehicle Theft,3,3,0,6,4,50,22,21,4.8,-52.2,29.4,-96.1,2025-06-29,Property
20,Total Major Felonies,18,28,-35.7,86,99,-13.1,520,582,-10.7,-8.9,6.8,-77.1,2025-06-29,Combined Total
20,Transit System Crimes,0,0,NA,2,0,NA,10,14,-28.6,-33.3,-23.1,NA,2025-06-29,Other/Mixed Category
20,Housing System Crimes,1,0,NA,2,0,NA,15,22,-31.8,-31.8,7.1,NA,2025-06-29,Other/Mixed Category
20,Petty Theft,33,31,6.5,108,114,-5.3,653,622,5,25.1,34.9,NA,2025-06-29,Property
20,Retail Theft,25,19,31.6,82,91,-9.9,490,492,-0.4,20.4,NA,NA,2025-06-29,Other/Mixed Category
20,Misdemeanor Assault,3,9,-66.7,20,24,-16.7,111,120,-7.5,-7.5,-12.6,NA,2025-06-29,Violent
20,Rape (FBI/UCR Definition),0,1,-100,0,2,-100,8,6,33.3,-38.5,NA,NA,2025-06-29,Violent
20,Other Sex Crimes,1,3,-66.7,4,6,-33.3,19,12,58.3,-5,NA,NA,2025-06-29,Other/Mixed Category
20,Shooting Victims,0,0,NA,0,0,NA,0,2,-100,-100,NA,-100,2025-06-29,Other/Mixed Category
20,Shooting Incidents,0,0,NA,0,0,NA,0,2,-100,-100,NA,-100,2025-06-29,Other/Mixed Category
22,Murder,0,0,NA,0,0,NA,0,0,NA,NA,NA,-100,2025-06-29,Violent
22,Rape,0,1,-100,0,1,-100,1,2,-50,NA,-50,-75,2025-06-29,Violent
22,Robbery,0,1,-100,0,3,-100,2,23,-91.3,-71.4,-85.7,-97.5,2025-06-29,Property
22,Felony Assault,1,0,NA,2,1,100,8,7,14.3,60,700,-63.6,2025-06-29,Violent
22,Burglary,0,0,NA,0,0,NA,0,0,NA,-100,-100,-100,2025-06-29,Property
22,Grand Larceny,1,1,0,3,4,-25,18,27,-33.3,0,-47.1,-76.3,2025-06-29,Property
22,Motor Vehicle Theft,0,0,NA,0,0,NA,0,0,NA,NA,NA,-100,2025-06-29,Property
22,Total Major Felonies,2,3,-33.3,5,9,-44.4,29,59,-50.8,-12.1,-45.3,-85.6,2025-06-29,Combined Total
22,Transit System Crimes,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2025-06-29,Other/Mixed Category
22,Housing System Crimes,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2025-06-29,Other/Mixed Category
22,Petty Theft,1,1,0,4,5,-20,13,16,-18.8,-7.1,-58.1,NA,2025-06-29,Property
22,Retail Theft,0,0,NA,1,0,NA,1,2,-50,NA,NA,NA,2025-06-29,Other/Mixed Category
22,Misdemeanor Assault,1,2,-50,5,7,-28.6,13,17,-23.5,-38.1,8.3,NA,2025-06-29,Violent
22,Rape (FBI/UCR Definition),0,1,-100,0,1,-100,3,3,0,NA,NA,NA,2025-06-29,Violent
22,Other Sex Crimes,0,0,NA,3,0,NA,9,3,200,-25,NA,NA,2025-06-29,Other/Mixed Category
22,Shooting Victims,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2025-06-29,Other/Mixed Category
22,Shooting Incidents,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2025-06-29,Other/Mixed Category
23,Murder,0,1,-100,0,2,-100,2,6,-66.7,-66.7,100,-89.5,2025-06-29,Violent
23,Rape,0,1,-100,0,3,-100,8,9,-11.1,-11.1,-11.1,-76.5,2025-06-29,Violent
23,Robbery,3,6,-50,16,20,-20,108,119,-9.2,21.3,-4.4,-73.5,2025-06-29,Property
23,Felony Assault,5,12,-58.3,29,44,-34.1,210,229,-8.3,11.1,121.1,-27.8,2025-06-29,Violent
23,Burglary,3,3,0,7,11,-36.4,60,88,-31.8,3.4,130.8,-69.5,2025-06-29,Property
23,Grand Larceny,10,13,-23.1,44,32,37.5,208,192,8.3,1.5,67.7,-29.7,2025-06-29,Property
23,Motor Vehicle Theft,3,0,NA,5,12,-58.3,37,35,5.7,-7.5,76.2,-79.9,2025-06-29,Property
23,Total Major Felonies,24,36,-33.3,101,124,-18.5,633,678,-6.6,6.2,62.7,-55.7,2025-06-29,Combined Total
23,Transit System Crimes,1,0,NA,1,1,0,2,4,-50,0,-33.3,NA,2025-06-29,Other/Mixed Category
23,Housing System Crimes,6,11,-45.5,27,39,-30.8,200,203,-1.5,7.5,85.2,NA,2025-06-29,Other/Mixed Category
23,Petty Theft,16,27,-40.7,83,64,29.7,517,384,34.6,18.9,69,NA,2025-06-29,Property
23,Retail Theft,4,4,0,10,11,-9.1,146,81,80.2,16.8,NA,NA,2025-06-29,Other/Mixed Category
23,Misdemeanor Assault,14,14,0,55,64,-14.1,279,393,-29,-5.1,-22.5,NA,2025-06-29,Violent
23,Rape (FBI/UCR Definition),0,1,-100,0,3,-100,9,13,-30.8,-47.1,NA,NA,2025-06-29,Violent
23,Other Sex Crimes,0,0,NA,6,8,-25,27,31,-12.9,0,NA,NA,2025-06-29,Other/Mixed Category
23,Shooting Victims,0,0,NA,0,3,-100,4,6,-33.3,-60,-80,-91.1,2025-06-29,Other/Mixed Category
23,Shooting Incidents,0,0,NA,0,2,-100,4,4,0,-55.6,-76.5,-90.5,2025-06-29,Other/Mixed Category
24,Murder,0,0,NA,0,0,NA,1,0,NA,-50,0,-93.3,2025-06-29,Violent
24,Rape,0,1,-100,0,1,-100,11,9,22.2,57.1,175,-38.9,2025-06-29,Violent
24,Robbery,1,5,-80,4,16,-75,49,77,-36.4,-14,-52,-88.6,2025-06-29,Property
