city,crime,total00,total01,total02,total03,total04,total05,total06,total07,total08,total09,total10,total11,total12,total13,total14,total15,total16,total17,total18,total19,total20,total21,total22,total23,type,lastweek2024,lastweek2023,week_pct_change,lastmonth2024,lastmonth2023,month_pct_change,yeartodate2024,yeartodate2023,yeartodate_pct_change,ytd_2yr_pct_change,ytd_14yr_pct_change,ytd_31yr_pct_change,lastdate,last12mos,total_prior3years,avg_prior3years,inc_20to23,inc_20tolast12,inc_22tolast12,inc_prior3yearavgtolast12,rate19,rate20,rate21,rate22,rate23,rate_last12,rate_prior3years
city,Murder,673,649,587,597,570,539,596,496,523,471,536,515,419,335,333,352,335,292,295,319,468,488,438,391,Violent,5,5,0,29,35,-17.1,188,246,-23.6,-26,-43.7,-84,2025-08-10,333,1317,439,-16.5,-28.8,-24,-24,3.6,5.3,5.5,5,4.4,3.8,5
city,Rape,2068,1981,2144,2070,1905,1858,1525,1351,1299,1205,1373,1420,1445,1378,1352,1438,1438,1449,1794,1755,1427,1491,1617,1455,Violent,34,35,-2.9,163,126,29.4,1229,1011,21.6,37.6,54.4,-38.3,2025-08-10,1673,4563,1521,2,17.2,3.5,10,19.9,16.2,16.9,18.4,16.5,19,17.3
city,Robbery,32562,28202,27229,25989,24373,24722,23739,21809,22401,18601,19486,19717,20144,19128,16539,16931,15500,13956,12913,13371,13106,13831,17411,16910,Property,302,336,-10.1,1275,1387,-8.1,9076,10249,-11.4,-8.3,-18.4,-82.1,2025-08-10,15737,48152,16050.7,29,20.1,-9.6,-2,151.9,148.9,157.1,197.8,192.1,178.7,182.3
city,Felony Assault,25924,23453,21147,19139,18622,17750,17309,17493,16284,16773,16956,18482,19381,20297,20207,20270,20847,20052,20208,20698,20572,22835,26063,27876,Violent,555,619,-10.3,2241,2455,-8.7,17965,18232,-1.5,5,70.4,-29.7,2025-08-10,27609,76774,25591.3,35.5,34.2,5.9,8,235.1,233.7,259.4,296,316.6,313.6,290.7
city,Burglary,38352,32763,31275,29110,26976,24117,23143,21762,20725,19430,18600,18720,19168,17429,16765,15125,12990,12083,11687,10783,15478,12811,15746,13773,Property,216,232,-6.9,900,1011,-11,7548,7814,-3.4,-11.9,-30.5,-87.5,2025-08-10,13507,42330,14110,-11,-12.7,-14.2,-4,122.5,175.8,145.5,178.8,156.4,153.4,160.3
city,Grand Larceny,49631,46329,45771,46751,48763,48243,46625,44924,44242,39580,37835,38501,42497,45368,43862,44005,44279,43150,43558,43250,35505,40870,51565,50586,Property,917,991,-7.5,3713,3937,-5.7,27927,29782,-6.2,-8.7,26.5,-45.2,2025-08-10,48731,143021,47673.7,42.5,37.3,-5.5,2,491.2,403.3,464.2,585.7,574.6,553.5,541.5
city,Motor Vehicle Theft,35442,29531,26656,23413,20884,18246,15745,13174,12482,10670,10329,9314,8093,7400,7664,7332,6327,5676,5428,5430,9037,10415,13749,15795,Property,324,318,1.9,1250,1291,-3.2,8299,8594,-3.4,-12.7,33.2,-87.7,2025-08-10,15500,39959,13319.7,74.8,71.5,12.7,16,61.7,102.6,118.3,156.2,179.4,176.1,151.3
city,Total Major Felonies,184652,162908,154809,147069,142093,135475,128682,121009,117956,106730,105115,106669,111147,111335,106722,105453,101716,96658,95883,95606,95593,102741,126589,126786,Combined Total,2353,2536,-7.2,9571,10242,-6.6,72232,75928,-4.9,-6,16.6,-72,2025-08-10,123090,356116,118705.3,32.6,28.8,-2.8,4,1085.9,1085.8,1167,1437.8,1440.1,1398.1,1348.3
