city,crime,total00,total01,total02,total03,total04,total05,total06,total07,total08,total09,total10,total11,total12,total13,total14,total15,total16,total17,total18,total19,total20,total21,total22,total23,type,lastweek2024,lastweek2023,week_pct_change,lastmonth2024,lastmonth2023,month_pct_change,yeartodate2024,yeartodate2023,yeartodate_pct_change,ytd_2yr_pct_change,ytd_14yr_pct_change,ytd_31yr_pct_change,lastdate,last12mos,total_prior3years,avg_prior3years,inc_20to23,inc_20tolast12,inc_22tolast12,inc_prior3yearavgtolast12,rate19,rate20,rate21,rate22,rate23,rate_last12,rate_prior3years
city,Murder,673,649,587,597,570,539,596,496,523,471,536,515,419,335,333,352,335,292,295,319,468,488,438,391,Violent,9,10,-10,32,46,-30.4,195,230,-15.2,-19.4,-28.6,-80.7,2024-07-14,356,1317,439,-16.5,-23.9,-18.7,-19,3.6,5.3,5.5,5,4.4,4,5
city,Rape,2068,1981,2144,2070,1905,1858,1525,1351,1299,1205,1373,1420,1445,1378,1352,1438,1438,1449,1794,1755,1427,1491,1617,1455,Violent,28,35,-20,147,113,30.1,880,796,10.6,0.2,31.3,-50.3,2024-07-14,1539,4563,1521,2,7.8,-4.8,1,19.9,16.2,16.9,18.4,16.5,17.5,17.3
city,Robbery,32562,28202,27229,25989,24373,24722,23739,21809,22401,18601,19486,19717,20144,19128,16539,16931,15500,13956,12913,13371,13106,13831,17411,16910,Property,338,329,2.7,1341,1370,-2.1,8856,8491,4.3,-1.3,-8,-80,2024-07-14,17275,48152,16050.7,29,31.8,-0.8,8,151.9,148.9,157.1,197.8,192.1,196.2,182.3
city,Felony Assault,25924,23453,21147,19139,18622,17750,17309,17493,16284,16773,16956,18482,19381,20297,20207,20270,20847,20052,20208,20698,20572,22835,26063,27876,Violent,583,623,-6.4,2604,2542,2.4,15633,14794,5.7,13.2,72.8,-28.9,2024-07-14,28715,76774,25591.3,35.5,39.6,10.2,12,235.1,233.7,259.4,296,316.6,326.2,290.7
city,Burglary,38352,32763,31275,29110,26976,24117,23143,21762,20725,19430,18600,18720,19168,17429,16765,15125,12990,12083,11687,10783,15478,12811,15746,13773,Property,231,282,-18.1,881,1014,-13.1,6731,7463,-9.8,-18.5,-28.9,-87.2,2024-07-14,13041,42330,14110,-11,-15.7,-17.2,-8,122.5,175.8,145.5,178.8,156.4,148.1,160.3
city,Grand Larceny,49631,46329,45771,46751,48763,48243,46625,44924,44242,39580,37835,38501,42497,45368,43862,44005,44279,43150,43558,43250,35505,40870,51565,50586,Property,947,1030,-8.1,3745,3965,-5.5,25445,26536,-4.1,-4.6,33.3,-42.1,2024-07-14,49495,143021,47673.7,42.5,39.4,-4,4,491.2,403.3,464.2,585.7,574.6,562.2,541.5
city,Motor Vehicle Theft,35442,29531,26656,23413,20884,18246,15745,13174,12482,10670,10329,9314,8093,7400,7664,7332,6327,5676,5428,5430,9037,10415,13749,15795,Property,313,346,-9.5,1224,1316,-7,7340,8170,-10.2,4.9,36.5,-87.6,2024-07-14,14965,39959,13319.7,74.8,65.6,8.8,12,61.7,102.6,118.3,156.2,179.4,170,151.3
city,Total Major Felonies,184652,162908,154809,147069,142093,135475,128682,121009,117956,106730,105115,106669,111147,111335,106722,105453,101716,96658,95883,95606,95593,102741,126589,126786,Combined Total,2449,2655,-7.8,9974,10366,-3.8,65080,66480,-2.1,-1.1,21.5,-71,2024-07-14,125386,356116,118705.3,32.6,31.2,-1,6,1085.9,1085.8,1167,1437.8,1440.1,1424.2,1348.3
