city,crime,total00,total01,total02,total03,total04,total05,total06,total07,total08,total09,total10,total11,total12,total13,total14,total15,total16,total17,total18,total19,total20,total21,total22,total23,type,lastweek2024,lastweek2023,week_pct_change,lastmonth2024,lastmonth2023,month_pct_change,yeartodate2024,yeartodate2023,yeartodate_pct_change,ytd_2yr_pct_change,ytd_14yr_pct_change,ytd_31yr_pct_change,lastdate,last12mos,total_prior3years,avg_prior3years,inc_20to23,inc_20tolast12,inc_22tolast12,inc_prior3yearavgtolast12,rate19,rate20,rate21,rate22,rate23,rate_last12,rate_prior3years
city,Murder,673,649,587,597,570,539,596,496,523,471,536,515,419,335,333,352,335,292,295,319,468,488,438,391,Violent,2,6,-66.7,14,24,-41.7,283,358,-20.9,-22.7,-43.2,-84,2025-11-30,316,1317,439,-16.5,-32.5,-27.9,-28,3.6,5.3,5.5,5,4.4,3.6,5
city,Rape,2068,1981,2144,2070,1905,1858,1525,1351,1299,1205,1373,1420,1445,1378,1352,1438,1438,1449,1794,1755,1427,1491,1617,1455,Violent,35,34,2.9,147,155,-5.2,1879,1615,16.3,40.7,48.4,-37.3,2025-11-30,1719,4563,1521,2,20.5,6.3,13,19.9,16.2,16.9,18.4,16.5,19.5,17.3
city,Robbery,32562,28202,27229,25989,24373,24722,23739,21809,22401,18601,19486,19717,20144,19128,16539,16931,15500,13956,12913,13371,13106,13831,17411,16910,Property,240,298,-19.5,1064,1230,-13.5,13978,15472,-9.7,-9,-21.7,-82.2,2025-11-30,15416,48152,16050.7,29,17.6,-11.5,-4,151.9,148.9,157.1,197.8,192.1,175.1,182.3
city,Felony Assault,25924,23453,21147,19139,18622,17750,17309,17493,16284,16773,16956,18482,19381,20297,20207,20270,20847,20052,20208,20698,20572,22835,26063,27876,Violent,534,501,6.6,2134,2100,1.6,27412,27343,0.3,6.3,73.3,-28.4,2025-11-30,27945,76774,25591.3,35.5,35.8,7.2,9,235.1,233.7,259.4,296,316.6,317.4,290.7
city,Burglary,38352,32763,31275,29110,26976,24117,23143,21762,20725,19430,18600,18720,19168,17429,16765,15125,12990,12083,11687,10783,15478,12811,15746,13773,Property,173,258,-32.9,895,1082,-17.3,11687,12100,-3.4,-8,-32.1,-87.3,2025-11-30,13360,42330,14110,-11,-13.7,-15.2,-5,122.5,175.8,145.5,178.8,156.4,151.7,160.3
city,Grand Larceny,49631,46329,45771,46751,48763,48243,46625,44924,44242,39580,37835,38501,42497,45368,43862,44005,44279,43150,43558,43250,35505,40870,51565,50586,Property,811,851,-4.7,3660,3660,0,44096,45255,-2.6,-5.3,26.9,-43.9,2025-11-30,49427,143021,47673.7,42.5,39.2,-4.1,4,491.2,403.3,464.2,585.7,574.6,561.4,541.5
city,Motor Vehicle Theft,35442,29531,26656,23413,20884,18246,15745,13174,12482,10670,10329,9314,8093,7400,7664,7332,6327,5676,5428,5430,9037,10415,13749,15795,Property,235,226,4,956,1096,-12.8,12543,13308,-5.7,-13.8,32.3,-87.8,2025-11-30,15030,39959,13319.7,74.8,66.3,9.3,13,61.7,102.6,118.3,156.2,179.4,170.7,151.3
city,Total Major Felonies,184652,162908,154809,147069,142093,135475,128682,121009,117956,106730,105115,106669,111147,111335,106722,105453,101716,96658,95883,95606,95593,102741,126589,126786,Combined Total,2030,2174,-6.6,8870,9347,-5.1,111878,115451,-3.1,-4.1,15.5,-71.7,2025-11-30,123213,356116,118705.3,32.6,28.9,-2.7,4,1085.9,1085.8,1167,1437.8,1440.1,1399.5,1348.3
